"TIPO_REG","U_DPTO","U_MPIO","UA_CLASE","COD_ENCUESTAS","U_VIVIENDA","H_NROHOG","H_NRO_CUARTOS","H_NRO_DORMIT","H_DONDE_PREPALIM","H_AGUA_COCIN","HA_NRO_FALL","HA_TOT_PER"
2,"05","001",1,7787426,33,1,3,2,1,1,1,2
2,"05","001",1,7787442,9,1,3,2,1,1,NA,3
2,"05","001",1,7792710,1,1,4,2,1,1,NA,3
2,"05","001",1,7792713,212,1,4,3,1,1,NA,3
2,"05","001",1,7792715,1,1,1,1,1,1,NA,1
2,"05","001",1,7792720,2,1,5,2,1,1,NA,2
2,"05","001",1,7792728,3,1,5,5,1,1,NA,5
2,"05","001",1,7792729,2,1,3,2,1,1,NA,2
2,"05","001",1,7792730,1,1,4,1,1,1,NA,2
2,"05","001",1,7792731,1,1,4,2,1,1,NA,2
2,"05","001",1,7792739,1,1,7,3,1,1,NA,2
2,"05","001",1,7792744,1,1,4,3,1,1,NA,4
2,"05","001",1,7792745,5,1,5,3,1,1,NA,3
2,"05","001",1,7792746,185,1,4,2,1,1,NA,3
2,"05","001",1,7792753,3,1,2,1,1,1,NA,1
2,"05","001",1,7792756,1,1,9,5,1,1,NA,6
2,"05","001",1,7792764,140,1,4,2,1,1,NA,2
2,"05","001",1,7792765,4,1,2,2,1,1,NA,3
2,"05","001",1,7792766,4,1,5,4,1,1,NA,2
2,"05","001",1,7792772,1,1,4,2,1,1,NA,1
2,"05","001",1,7792782,4,1,4,2,1,1,NA,3
2,"05","001",1,7792786,2,1,1,1,1,1,NA,1
2,"05","001",1,7792788,3,1,5,3,1,1,NA,3
2,"05","001",1,7792792,1,1,6,2,1,1,NA,2
2,"05","001",1,7792795,1,1,4,3,1,1,NA,3
2,"05","001",1,7792798,4,1,1,1,1,1,NA,2
2,"05","001",1,7792803,5,1,4,2,1,1,NA,3
2,"05","001",1,7792807,2,1,5,4,1,1,NA,4
2,"05","001",1,7792810,2,1,5,3,1,1,NA,1
2,"05","001",1,7792814,3,1,1,1,1,1,NA,1
2,"05","001",1,7792817,1,1,4,1,1,1,NA,1
2,"05","001",1,7792828,1,1,1,1,1,1,NA,2
2,"05","001",1,7792829,1,1,4,3,1,1,NA,1
2,"05","001",1,7792832,2,1,4,2,1,1,NA,2
2,"05","001",1,7792836,9,1,4,3,1,1,NA,3
2,"05","001",1,7792838,1,1,3,2,1,1,NA,1
2,"05","001",1,7792842,382,1,4,2,1,1,NA,2
2,"05","001",1,7792844,4,1,4,1,1,1,NA,2
2,"05","001",1,7792845,1,1,4,3,1,1,NA,3
2,"05","001",1,7792847,1,1,3,3,1,1,NA,5
2,"05","001",1,7792849,10,1,2,1,1,1,NA,2
2,"05","001",1,7792853,3,1,3,2,1,1,NA,1
2,"05","001",1,7792853,3,2,3,2,1,1,NA,1
2,"05","001",1,7792854,1,1,4,3,1,1,NA,4
2,"05","001",1,7792855,373,1,4,2,1,1,NA,4
2,"05","001",1,7792859,1,1,5,4,1,1,NA,4
2,"05","001",1,7792860,3,1,1,1,1,1,NA,1
2,"05","001",1,7792869,29,1,7,3,1,1,NA,5
2,"05","001",1,7792873,1,1,2,2,1,1,NA,1
2,"05","001",1,7792874,365,1,4,2,1,1,NA,2
2,"05","001",1,7792879,414,1,3,3,1,1,NA,1
2,"05","001",1,7792884,4,1,4,1,1,1,NA,2
2,"05","001",1,7792885,4,1,6,3,1,1,NA,4
2,"05","001",1,7792890,3,1,4,3,1,1,NA,3
2,"05","001",1,7792893,399,1,3,3,1,1,NA,4
2,"05","001",1,7792894,1,1,6,3,1,1,NA,4
2,"05","001",1,7792895,356,1,4,3,1,1,NA,4
2,"05","001",1,7792900,12,1,3,1,1,1,NA,2
2,"05","001",1,7792901,1,1,4,3,1,1,NA,4
2,"05","001",1,7792903,1,1,2,2,1,1,NA,4
2,"05","001",1,7792905,10,1,4,1,1,1,NA,1
2,"05","001",1,7792906,351,1,4,2,1,1,NA,3
2,"05","001",1,7792908,4,1,5,4,1,1,NA,5
2,"05","001",1,7792909,1,1,4,2,1,1,NA,2
2,"05","001",1,7792910,339,1,4,2,1,1,NA,3
2,"05","001",1,7792911,7,1,4,2,1,1,NA,2
2,"05","001",1,7792917,4,1,4,2,1,1,NA,3
2,"05","001",1,7792919,2,1,3,2,1,1,NA,1
2,"05","001",1,7792921,332,1,4,2,1,1,NA,2
2,"05","001",1,7792924,1,1,2,1,1,1,NA,1
2,"05","001",1,7792926,1,1,4,2,1,1,NA,2
2,"05","001",1,7792929,1,1,3,3,1,1,NA,3
2,"05","001",1,7792932,317,1,4,2,1,1,NA,2
2,"05","001",1,7792934,1,1,4,2,1,1,NA,3
2,"05","001",1,7792935,402,1,4,2,1,1,NA,3
2,"05","001",1,7792938,2,1,7,6,1,1,NA,6
2,"05","001",1,7792941,385,1,3,3,1,1,NA,4
2,"05","001",1,7792944,1,1,3,3,1,1,NA,3
2,"05","001",1,7792945,312,1,4,3,1,1,NA,4
2,"05","001",1,7792946,383,1,4,3,1,1,NA,4
2,"05","001",1,7792950,1,1,4,1,1,1,NA,1
2,"05","001",1,7792951,1,1,5,1,1,1,NA,1
2,"05","001",1,7792953,4,1,4,3,1,1,NA,3
2,"05","001",1,7792954,409,1,4,2,1,1,NA,3
2,"05","001",1,7792959,394,1,4,2,1,1,NA,4
2,"05","001",1,7792960,2,1,6,4,1,1,NA,4
2,"05","001",1,7792962,1,1,5,2,1,1,NA,2
2,"05","001",1,7792963,1,1,3,1,1,1,NA,1
2,"05","001",1,7792965,295,1,4,2,1,1,NA,2
2,"05","001",1,7792968,372,1,4,3,1,1,NA,5
2,"05","001",1,7792969,1,1,3,2,1,1,NA,1
2,"05","001",1,7792969,1,2,3,1,1,1,NA,2
2,"05","001",1,7792970,1,1,4,3,1,1,NA,5
2,"05","001",1,7792972,4,1,5,2,1,1,NA,2
2,"05","001",1,7792973,288,1,4,2,1,1,NA,3
2,"05","001",1,7792974,1,1,5,4,1,1,NA,5
2,"05","001",1,7792977,392,1,4,3,1,1,NA,2
2,"05","001",1,7792979,2,1,3,3,1,1,NA,3
2,"05","001",1,7792981,4,1,4,2,1,1,NA,2
2,"05","001",1,7792982,4,1,3,1,1,1,NA,2
2,"05","001",1,7792983,3,1,3,2,3,1,NA,1
2,"05","001",1,7792986,1,1,4,3,1,1,NA,5
2,"05","001",1,7792987,386,1,5,2,1,1,NA,2
2,"05","001",1,7792990,2,1,4,4,1,1,NA,4
2,"05","001",1,7792991,268,1,4,3,1,1,NA,4
2,"05","001",1,7792993,364,1,4,3,1,1,NA,3
2,"05","001",1,7792995,366,1,4,3,1,1,NA,4
2,"05","001",1,7793000,5,1,4,2,1,1,NA,1
2,"05","001",1,7793004,3,1,2,1,1,1,NA,2
2,"05","001",1,7793005,2,1,4,4,1,1,NA,3
2,"05","001",1,7793007,262,1,4,3,1,1,NA,4
2,"05","001",1,7793008,4,1,4,1,1,1,NA,2
2,"05","001",1,7793012,355,1,4,3,1,1,NA,5
2,"05","001",1,7793013,1,1,4,3,1,1,NA,3
2,"05","001",1,7793015,333,1,4,3,1,1,NA,2
2,"05","001",1,7793018,2,1,3,2,1,1,NA,2
2,"05","001",1,7793025,5,1,2,2,1,1,NA,2
2,"05","001",1,7793026,73,1,4,2,1,1,NA,2
2,"05","001",1,7793030,242,1,4,2,1,1,NA,3
2,"05","001",1,7793031,310,1,4,2,1,1,NA,2
2,"05","001",1,7793032,1,1,3,1,1,1,NA,2
2,"05","001",1,7793033,5,1,4,2,1,1,NA,3
2,"05","001",1,7793036,9,1,4,3,1,1,NA,4
2,"05","001",1,7793037,353,1,4,3,1,1,NA,5
2,"05","001",1,7793038,236,1,4,1,1,1,NA,1
2,"05","001",1,7793039,1,1,5,4,1,1,NA,6
2,"05","001",1,7793041,4,1,2,2,1,1,NA,4
2,"05","001",1,7793043,208,1,3,2,1,1,NA,3
2,"05","001",1,7793047,5,1,4,3,1,1,NA,4
2,"05","001",1,7793048,214,1,4,1,1,1,NA,2
2,"05","001",1,7793049,289,1,4,3,1,1,NA,4
2,"05","001",1,7793050,59,1,4,3,1,1,NA,4
2,"05","001",1,7793051,340,1,4,3,1,1,NA,4
2,"05","001",1,7793054,206,1,4,3,1,1,NA,3
2,"05","001",1,7793055,8,1,4,1,1,1,NA,2
2,"05","001",1,7793056,1,1,6,2,1,1,NA,2
2,"05","001",1,7793059,240,1,4,3,1,1,NA,3
2,"05","001",1,7793060,43,1,4,3,3,1,NA,3
2,"05","001",1,7793063,334,1,4,2,1,1,NA,3
2,"05","001",1,7793064,1,1,4,1,1,1,NA,1
2,"05","001",1,7793065,39,1,4,3,1,1,NA,4
2,"05","001",1,7793066,10,1,4,2,1,1,NA,2
2,"05","001",1,7793067,185,1,4,3,1,1,NA,6
2,"05","001",1,7793072,213,1,4,3,1,1,NA,3
2,"05","001",1,7793073,2,1,5,4,1,1,NA,5
2,"05","001",1,7793076,2,1,4,2,1,1,NA,4
2,"05","001",1,7793078,316,1,4,2,1,1,NA,3
2,"05","001",1,7793081,12,1,4,3,1,1,NA,4
2,"05","001",1,7793082,264,1,4,2,1,1,NA,3
2,"05","001",1,7793087,155,1,3,3,1,1,NA,2
2,"05","001",1,7793088,243,1,4,1,1,1,NA,2
2,"05","001",1,7793089,179,1,4,2,1,1,NA,2
2,"05","001",1,7793092,149,1,4,3,1,1,NA,4
2,"05","001",1,7793095,311,1,4,3,1,1,NA,4
2,"05","001",1,7793097,112,1,4,3,1,1,NA,4
2,"05","001",1,7793098,1,1,4,3,1,1,NA,4
2,"05","001",1,7793100,237,1,4,3,1,1,NA,4
2,"05","001",1,7793104,86,1,5,3,1,1,NA,4
2,"05","001",1,7793105,157,1,3,2,1,1,NA,4
2,"05","001",1,7793106,71,1,5,3,1,1,NA,3
2,"05","001",1,7793107,150,1,5,2,1,1,NA,2
2,"05","001",1,7793108,294,1,4,2,1,1,NA,2
2,"05","001",1,7793112,125,1,4,3,1,1,NA,5
2,"05","001",1,7793113,215,1,5,2,1,1,NA,3
2,"05","001",1,7793114,113,1,4,2,1,1,NA,2
2,"05","001",1,7793116,205,1,4,2,1,1,NA,3
2,"05","001",1,7793117,1,1,6,2,1,1,NA,2
2,"05","001",1,7793118,8,1,4,1,1,1,NA,2
2,"05","001",1,7793119,287,1,4,2,1,1,NA,3
2,"05","001",1,7793125,371,1,4,1,1,1,NA,1
2,"05","001",1,7793126,10,1,4,3,1,1,NA,4
2,"05","001",1,7793128,11,1,4,1,3,1,NA,2
2,"05","001",1,7793129,267,1,4,3,1,1,NA,3
2,"05","001",1,7793133,186,1,3,1,1,1,NA,2
2,"05","001",1,7793137,180,1,3,1,1,1,NA,1
2,"05","001",1,7793138,154,1,3,3,1,1,NA,2
2,"05","001",1,7793139,156,1,5,1,1,1,NA,1
2,"05","001",1,7793140,263,1,4,3,1,1,NA,3
2,"05","001",1,7793141,148,1,4,1,1,1,NA,1
2,"05","001",1,7793147,290,1,4,2,1,1,NA,3
2,"05","001",1,7793150,123,1,4,3,1,1,NA,5
2,"05","001",1,7793153,241,1,4,3,1,1,NA,4
2,"05","001",1,7793162,115,1,4,3,1,1,NA,4
2,"05","001",1,7793164,235,1,3,2,1,1,NA,3
2,"05","001",1,7793166,216,1,4,2,1,1,NA,3
2,"05","001",1,7793174,207,1,4,2,1,1,NA,3
2,"05","001",1,7793175,85,1,4,1,1,1,NA,2
2,"05","001",1,7793179,72,1,5,2,1,1,NA,3
2,"05","001",1,7793180,187,1,4,3,1,1,NA,5
2,"05","001",1,7793185,11,1,3,3,1,1,NA,4
2,"05","001",1,7793193,181,1,4,3,1,1,NA,4
2,"05","001",1,7793199,158,1,4,1,1,1,NA,2
2,"05","001",1,7793205,147,1,4,3,1,1,NA,3
2,"05","001",1,7793217,124,1,4,3,1,1,NA,4
2,"05","001",1,7793231,114,1,4,2,1,1,NA,2
2,"05","001",1,7793245,87,1,4,2,1,1,NA,3
2,"05","001",1,7793262,73,1,4,2,1,1,NA,3
2,"05","001",1,7793271,9,1,4,2,1,1,NA,2
2,"05","001",1,7794767,981,1,3,2,1,1,NA,2
2,"05","001",1,7794771,958,1,3,3,1,1,NA,3
2,"05","001",1,7794774,921,1,4,2,1,1,NA,3
2,"05","001",1,7794780,890,1,4,1,1,1,NA,2
2,"05","001",1,7794782,841,1,5,3,1,1,NA,4
2,"05","001",1,7794799,804,1,4,3,1,1,NA,5
2,"05","001",1,7794814,744,1,4,3,1,1,NA,4
2,"05","001",1,7794817,1,1,3,1,1,1,NA,1
2,"05","001",1,7794827,702,1,4,3,1,1,NA,4
2,"05","001",1,7794832,2,1,3,2,1,1,NA,2
2,"05","001",1,7794837,1,1,5,2,1,1,1,2
2,"05","001",1,7794842,632,1,4,1,1,1,NA,2
2,"05","001",1,7794852,584,1,4,3,1,1,NA,4
2,"05","001",1,7794872,6,1,4,2,1,1,NA,3
2,"05","001",1,7794877,2,1,3,2,1,1,NA,3
2,"05","001",1,7794878,511,1,4,3,1,1,NA,5
2,"05","001",1,7794891,455,1,99,99,1,1,NA,1
2,"05","001",1,7794897,376,1,4,3,1,1,NA,3
2,"05","001",1,7794905,1,1,2,1,1,1,NA,1
2,"05","001",1,7794913,318,1,4,3,1,1,NA,3
2,"05","001",1,7794923,1,1,6,2,1,1,NA,3
2,"05","001",1,7794927,225,1,6,2,1,1,NA,2
2,"05","001",1,7794932,152,1,4,1,1,1,NA,2
2,"05","001",1,7794944,7,1,4,1,1,1,NA,1
2,"05","001",1,7794952,1,1,3,1,1,1,NA,1
2,"05","001",1,7794965,3,1,5,3,1,1,NA,3
2,"05","001",1,7794983,1,1,5,2,1,1,NA,5
2,"05","001",1,7795025,1,1,6,3,1,1,NA,3
2,"05","001",1,7795056,1,1,3,2,1,1,NA,2
2,"05","001",1,7795076,1,1,6,1,1,1,NA,1
2,"05","001",1,7795086,1,1,5,1,1,1,NA,1
2,"05","001",1,7795108,5,1,4,3,1,1,NA,2
2,"05","001",1,7795111,4,1,5,2,1,1,NA,2
2,"05","001",1,7795115,3,1,5,4,1,1,NA,4
2,"05","001",1,7795132,2,1,4,2,1,1,NA,3
2,"05","001",1,7795162,1,1,5,4,1,1,NA,4
2,"05","001",1,7795285,1,1,5,4,1,1,NA,3
2,"05","001",1,7795290,153,1,4,3,1,1,NA,2
2,"05","001",1,7795296,980,1,4,3,1,1,NA,2
2,"05","001",1,7795314,920,1,5,4,1,1,NA,7
2,"05","001",1,7795321,17,1,4,4,1,1,NA,3
2,"05","001",1,7795325,1,1,5,4,1,1,NA,4
2,"05","001",1,7795335,891,1,4,1,1,1,NA,2
2,"05","001",1,7795340,842,1,4,3,1,1,NA,3
2,"05","001",1,7795346,805,1,4,3,1,1,NA,3
2,"05","001",1,7795356,5,1,2,1,1,1,NA,2
2,"05","001",1,7795359,745,1,4,3,1,1,NA,3
2,"05","001",1,7795369,703,1,4,3,1,1,NA,4
2,"05","001",1,7795375,3,1,5,4,1,1,NA,2
2,"05","001",1,7795389,633,1,4,3,1,1,NA,5
2,"05","001",1,7795402,3,1,4,3,1,1,NA,3
2,"05","001",1,7795411,9,1,4,3,1,1,NA,3
2,"05","001",1,7795432,510,1,4,3,1,1,NA,1
2,"05","001",1,7795435,1,1,7,5,1,1,NA,5
2,"05","001",1,7795442,512,1,5,4,1,1,NA,1
2,"05","001",1,7795442,512,2,4,3,1,1,NA,2
2,"05","001",1,7795449,4,1,5,4,1,1,NA,2
2,"05","001",1,7795461,457,1,4,3,1,1,NA,1
2,"05","001",1,7795471,377,1,4,3,1,1,NA,3
2,"05","001",1,7795477,6,1,4,3,1,1,NA,4
2,"05","001",1,7795484,320,1,4,3,1,1,NA,3
2,"05","001",1,7795490,226,1,4,3,1,1,NA,3
2,"05","001",1,7795494,319,1,4,2,1,1,NA,2
2,"05","001",1,7795500,5,1,2,1,1,1,NA,1
2,"05","001",1,7795503,746,1,4,3,1,1,NA,3
2,"05","001",1,7795510,701,1,4,3,1,1,NA,4
2,"05","001",1,7795512,4,1,3,2,1,1,NA,4
2,"05","001",1,7795518,631,1,5,3,1,1,NA,5
2,"05","001",1,7795528,585,1,4,3,1,1,NA,3
2,"05","001",1,7795531,2,1,2,1,1,1,NA,2
2,"05","001",1,7795538,513,1,5,3,1,1,NA,3
2,"05","001",1,7795559,456,1,4,3,1,1,NA,3
2,"05","001",1,7795560,3,1,4,3,1,1,NA,2
2,"05","001",1,7795568,317,1,5,3,1,1,NA,6
2,"05","001",1,7795594,1,1,3,2,1,1,NA,2
2,"05","001",1,7795598,227,1,5,3,1,1,NA,3
2,"05","001",1,7795611,154,1,5,3,1,1,NA,4
2,"05","001",1,7795619,15,1,4,3,1,1,NA,4
2,"05","001",1,7795631,8,1,4,3,1,1,NA,4
2,"05","001",1,7795656,14,1,2,1,3,1,NA,1
2,"05","001",1,7795666,9,1,3,2,1,1,NA,3
2,"05","001",1,7795696,16,1,2,1,1,1,NA,1
2,"05","001",1,7795743,5,1,4,2,1,1,NA,1
2,"05","001",1,7795748,16,1,5,4,1,1,NA,7
2,"05","001",1,7795764,2,1,5,2,1,1,NA,2
2,"05","001",1,7795765,4,1,4,3,1,1,NA,1
2,"05","001",1,7795774,6,1,4,3,1,1,NA,3
2,"05","001",1,7795789,6,1,4,1,1,1,NA,1
2,"05","001",1,7795792,6,1,4,2,1,1,NA,3
2,"05","001",1,7795809,5,1,3,1,1,1,NA,1
2,"05","001",1,7795810,1,1,4,2,1,1,NA,2
2,"05","001",1,7795822,21,1,2,1,1,1,NA,1
2,"05","001",1,7795825,1,1,4,3,1,1,NA,5
2,"05","001",1,7795842,20,1,2,1,3,1,NA,2
2,"05","001",1,7795847,1,1,4,1,1,1,NA,1
2,"05","001",1,7795858,1,1,4,1,1,1,NA,2
2,"05","001",1,7795872,3,1,4,2,1,1,NA,5
2,"05","001",1,7795885,12,1,3,2,1,1,NA,1
2,"05","001",1,7795888,2,1,4,2,1,1,NA,3
2,"05","001",1,7795903,1,1,4,3,1,1,NA,3
2,"05","001",1,7795904,10,1,3,2,1,1,NA,2
2,"05","001",1,7795921,2,1,4,3,1,1,NA,5
2,"05","001",1,7795928,9,1,3,1,1,1,NA,1
2,"05","001",1,7795938,9,1,2,1,1,1,NA,1
2,"05","001",1,7795942,3,1,4,2,1,1,NA,2
2,"05","001",1,7795944,4,1,3,2,1,1,NA,3
2,"05","001",1,7795949,9,1,4,3,1,1,NA,4
2,"05","001",1,7795964,15,1,6,4,1,1,NA,5
2,"05","001",1,7795979,1,1,5,3,1,1,NA,4
2,"05","001",1,7796004,1,1,4,3,1,1,NA,4
2,"05","001",1,7796037,4,1,4,3,1,1,NA,5
2,"05","001",1,7796076,1,1,5,4,1,1,NA,5
2,"05","001",1,7796112,1,1,2,1,3,1,NA,2
2,"05","001",1,7796135,2,1,4,3,1,1,NA,3
2,"05","001",1,7796135,2,2,4,3,1,1,NA,1
2,"05","001",1,7796180,3,1,4,2,1,1,NA,3
2,"05","001",1,7796213,2,1,3,2,1,1,NA,3
2,"05","001",1,7796243,1,1,8,2,1,1,NA,3
2,"05","001",1,7796243,1,2,2,1,1,1,NA,1
2,"05","001",1,7796295,2,1,5,3,1,1,NA,3
2,"05","001",1,7796299,1,1,5,3,1,1,NA,3
2,"05","001",1,7796315,1,1,4,3,1,1,NA,4
2,"05","001",1,7796343,4,1,4,3,1,1,NA,4
2,"05","001",1,7796384,1,1,3,2,1,1,NA,5
2,"05","001",1,7796418,1,1,6,2,1,1,NA,3
2,"05","001",1,7796441,4,1,3,2,1,1,NA,3
2,"05","001",1,7796467,8,1,3,1,1,1,NA,1
2,"05","001",1,7796475,2,1,3,2,1,1,NA,2
2,"05","001",1,7796491,4,1,3,2,1,1,NA,4
2,"05","001",1,7796519,7,1,1,1,2,1,NA,2
2,"05","001",1,7796540,1,1,1,1,2,1,NA,1
2,"05","001",1,7796566,2,1,5,4,1,1,NA,6
2,"05","001",1,7796603,2,1,3,2,1,1,NA,2
2,"05","001",1,7796620,5,1,4,3,1,1,NA,4
2,"05","001",1,7796659,1,1,5,2,1,1,NA,2
2,"05","001",1,7796680,2,1,6,4,1,1,NA,7
2,"05","001",1,7796685,5,1,2,1,1,1,NA,3
2,"05","001",1,7796706,7,1,4,3,1,1,NA,2
2,"05","001",1,7796708,1,1,4,3,1,1,NA,3
2,"05","001",1,7796734,2,1,4,3,1,1,NA,4
2,"05","001",1,7796737,5,1,3,2,1,1,NA,2
2,"05","001",1,7796760,1,1,3,2,1,1,NA,2
2,"05","001",1,7796763,1,1,1,1,1,1,NA,1
2,"05","001",1,7796768,3,1,4,3,1,1,NA,3
2,"05","001",1,7796780,1,1,3,3,1,1,NA,3
2,"05","001",1,7796781,1,1,3,2,1,1,NA,4
2,"05","001",1,7796791,1,1,3,2,1,1,NA,3
2,"05","001",1,7796802,4,1,4,1,1,1,NA,3
2,"05","001",1,7796824,2,1,3,2,1,1,NA,3
2,"05","001",1,7796835,2,1,3,2,1,1,NA,3
2,"05","001",1,7796839,5,1,4,2,1,1,NA,3
2,"05","001",1,7796844,4,1,3,1,1,1,NA,1
2,"05","001",1,7796861,3,1,4,2,1,1,1,2
2,"05","001",1,7796866,4,1,4,1,3,1,NA,2
2,"05","001",1,7796873,6,1,4,1,1,1,NA,2
2,"05","001",1,7796891,1,1,5,3,1,1,NA,5
2,"05","001",1,7796893,2,1,2,2,1,1,NA,3
2,"05","001",1,7796903,4,1,4,3,1,1,NA,3
2,"05","001",1,7796923,5,1,4,3,1,1,NA,2
2,"05","001",1,7796935,3,1,2,1,1,1,NA,1
2,"05","001",1,7796943,2,1,3,2,1,1,NA,3
2,"05","001",1,7796948,1,1,2,1,2,1,NA,2
2,"05","001",1,7796949,9,1,4,3,1,1,NA,6
2,"05","001",1,7796960,3,1,4,3,1,1,NA,4
2,"05","001",1,7796964,6,1,2,1,1,1,NA,2
2,"05","001",1,7796970,3,1,2,1,3,1,NA,1
2,"05","001",1,7796986,3,1,4,3,3,1,NA,4
2,"05","001",1,7796987,2,1,3,2,1,1,NA,4
2,"05","001",1,7797005,7,1,4,3,3,1,NA,2
2,"05","001",1,7797007,3,1,2,1,1,1,NA,3
2,"05","001",1,7797013,1,1,3,1,3,1,NA,1
2,"05","001",1,7797013,1,2,4,2,1,1,NA,1
2,"05","001",1,7797020,5,1,3,2,1,1,NA,3
2,"05","001",1,7797025,2,1,3,2,3,1,NA,2
2,"05","001",1,7797033,3,1,3,2,3,1,NA,3
2,"05","001",1,7797045,1,1,2,1,1,1,NA,1
2,"05","001",1,7797045,1,2,2,1,1,1,NA,1
2,"05","001",1,7797045,1,3,2,1,1,1,NA,1
2,"05","001",1,7797063,6,1,3,2,3,1,NA,3
2,"05","001",1,7797097,1,1,7,3,1,1,NA,5
2,"05","001",1,7797112,2,1,3,2,3,1,NA,3
2,"05","001",1,7797117,5,1,3,2,1,1,NA,2
2,"05","001",1,7797140,1,1,2,1,1,1,NA,1
2,"05","001",1,7797151,3,1,3,2,1,1,NA,4
2,"05","001",1,7797163,1,1,3,1,3,1,NA,1
2,"05","001",1,7797195,3,1,4,3,1,1,NA,3
2,"05","001",1,7798321,2,1,3,2,1,1,NA,2
2,"05","001",1,7798329,5,1,5,3,1,1,NA,3
2,"05","001",1,7798341,1,1,3,2,1,1,NA,3
2,"05","001",1,7798362,4,1,4,2,1,1,NA,2
2,"05","001",1,7798376,3,1,5,3,1,1,NA,2
2,"05","001",1,7798378,6,1,1,1,1,1,NA,2
2,"05","001",1,7798392,1,1,5,2,1,1,NA,3
2,"05","001",1,7798412,1,1,6,3,1,1,NA,3
2,"05","001",1,7798442,4,1,3,1,1,1,NA,2
2,"05","001",1,7798449,12,1,2,1,1,1,NA,4
2,"05","001",1,7798478,3,1,2,1,1,1,NA,1
2,"05","001",1,7798486,10,1,2,1,1,1,NA,2
2,"05","001",1,7798495,11,1,2,1,3,1,NA,3
2,"05","001",1,7798499,2,1,2,1,1,1,NA,1
2,"05","001",1,7798510,9,1,2,1,1,1,NA,1
2,"05","001",1,7798522,8,1,1,1,3,1,NA,1
2,"05","001",1,7798525,1,1,2,1,1,1,NA,2
2,"05","001",1,7798561,283,1,4,2,1,1,NA,2
2,"05","001",1,7798577,77,1,4,2,1,1,NA,2
2,"05","001",1,7798582,259,1,4,2,1,1,NA,3
2,"05","001",1,7798583,31,1,4,3,1,1,NA,3
2,"05","001",1,7798593,254,1,4,3,1,1,NA,4
2,"05","001",1,7798595,5,1,5,3,1,1,NA,2
2,"05","001",1,7798603,46,1,4,2,1,1,NA,3
2,"05","001",1,7798611,244,1,4,2,1,1,NA,2
2,"05","001",1,7798616,16,1,3,2,1,1,NA,1
2,"05","001",1,7798617,237,1,4,2,1,1,NA,2
2,"05","001",1,7798620,47,1,4,2,1,1,NA,2
2,"05","001",1,7798628,224,1,3,3,1,1,NA,3
2,"05","001",1,7798631,32,1,4,3,1,1,NA,3
2,"05","001",1,7798634,214,1,3,2,1,1,NA,3
2,"05","001",1,7798640,5,1,4,2,1,1,NA,2
2,"05","001",1,7798646,202,1,4,2,1,1,NA,2
2,"05","001",1,7798647,17,1,4,3,1,1,NA,4
2,"05","001",1,7798652,4,1,4,3,1,1,NA,2
2,"05","001",1,7798657,191,1,4,3,1,1,NA,4
2,"05","001",1,7798665,3,1,4,2,1,1,1,2
2,"05","001",1,7798669,177,1,4,3,1,1,NA,3
2,"05","001",1,7798680,10,1,4,1,1,1,NA,2
2,"05","001",1,7798684,9,1,4,3,1,1,NA,3
2,"05","001",1,7798685,177,1,4,1,1,1,NA,1
2,"05","001",1,7798692,172,1,4,2,1,1,NA,4
2,"05","001",1,7798699,2,1,3,2,1,1,NA,3
2,"05","001",1,7798702,1,1,4,1,1,1,1,1
