"TIPO_REG","U_DPTO","U_MPIO","UA_CLASE","COD_ENCUESTAS","U_VIVIENDA","H_NROHOG","H_NRO_CUARTOS","H_NRO_DORMIT","H_DONDE_PREPALIM","H_AGUA_COCIN","HA_NRO_FALL","HA_TOT_PER"
2,"05","001",1,15817691,4,1,4,3,1,1,NA,3
2,"05","001",1,15817694,1,1,3,2,1,1,NA,2
2,"05","001",1,15817695,3,1,3,2,1,1,NA,2
2,"05","001",1,15817696,3,1,3,2,1,1,NA,2
2,"05","001",1,15817697,6,1,4,3,1,1,NA,4
2,"05","001",1,15817698,1,1,4,3,1,1,NA,5
2,"05","001",1,15817699,4,1,3,2,1,1,NA,3
2,"05","001",1,15817703,3,1,4,3,1,1,NA,7
2,"05","001",1,15817704,3,1,2,2,1,1,NA,2
2,"05","001",1,15817705,2,1,3,2,1,1,NA,2
2,"05","001",1,15817706,3,1,4,3,1,1,NA,2
2,"05","001",1,15817707,2,1,3,2,1,1,NA,5
2,"05","001",1,15817708,3,1,3,2,1,1,1,6
2,"05","001",1,15817710,1,1,4,3,1,1,NA,3
2,"05","001",1,15817713,1,1,3,2,1,1,NA,3
2,"05","001",1,15817715,1,1,4,3,1,1,NA,2
2,"05","001",1,15817721,2,1,5,4,1,1,NA,5
2,"05","001",1,15817722,4,1,3,2,1,1,NA,4
2,"05","001",1,15817723,4,1,2,2,1,1,NA,3
2,"05","001",1,15817724,1,1,3,2,1,1,NA,4
2,"05","001",1,15817726,1,1,4,4,1,1,NA,6
2,"05","001",1,15817727,4,1,5,4,1,1,NA,2
2,"05","001",1,15817728,1,1,3,2,1,1,NA,4
2,"05","001",1,15817732,1,1,5,1,1,1,NA,1
2,"05","001",1,15817734,3,1,4,2,1,1,NA,2
2,"05","001",1,15817738,2,1,4,3,1,1,NA,5
2,"05","001",1,15817739,3,1,4,3,1,1,NA,3
2,"05","001",1,15817741,1,1,4,3,1,1,NA,5
2,"05","001",1,15817742,2,1,3,2,1,1,NA,3
2,"05","001",1,15817743,1,1,3,2,1,1,NA,3
2,"05","001",1,15817744,5,1,2,2,1,1,NA,4
2,"05","001",1,15817745,2,1,2,1,1,1,NA,2
2,"05","001",1,15817746,4,1,2,1,1,1,NA,4
2,"05","001",1,15817748,2,1,3,1,1,1,NA,1
2,"05","001",1,15817752,2,1,3,2,1,1,NA,5
2,"05","001",1,15817753,3,1,3,2,1,1,NA,2
2,"05","001",1,15817755,4,1,3,2,1,1,NA,1
2,"05","001",1,15817756,1,1,3,2,1,1,NA,3
2,"05","001",1,15817757,2,1,4,3,1,1,NA,3
2,"05","001",1,15817758,1,1,4,3,1,1,NA,3
2,"05","001",1,15817764,1,1,5,4,1,1,NA,5
2,"05","001",1,15817765,2,1,3,2,1,1,NA,2
2,"05","001",1,15817766,2,1,2,1,1,1,NA,1
2,"05","001",1,15817767,7,1,3,2,1,1,NA,3
2,"05","001",1,15817768,5,1,2,2,1,1,NA,3
2,"05","001",1,15817770,4,1,2,1,1,1,NA,2
2,"05","001",1,15817775,1,1,4,2,1,1,NA,2
2,"05","001",1,15817776,1,1,4,3,1,1,NA,3
2,"05","001",1,15817780,1,1,4,1,1,1,NA,1
2,"05","001",1,15817786,1,1,4,3,1,1,NA,3
2,"05","001",1,15817787,4,1,2,2,1,1,NA,8
2,"05","001",1,15817789,2,1,4,3,1,1,NA,5
2,"05","001",1,15817790,4,1,3,2,1,1,NA,3
2,"05","001",1,15817791,3,1,4,3,1,1,NA,4
2,"05","001",1,15817794,1,1,3,2,1,1,NA,3
2,"05","001",1,15817798,3,1,1,1,1,1,NA,5
2,"05","001",1,15817799,3,1,2,1,1,1,NA,3
2,"05","001",1,15817801,3,1,3,2,1,1,NA,5
2,"05","001",1,15817802,3,1,2,1,1,1,NA,1
2,"05","001",1,15817806,3,1,4,3,1,1,NA,3
2,"05","001",1,15817808,2,1,3,1,1,1,NA,2
2,"05","001",1,15817810,7,1,1,1,1,1,NA,5
2,"05","001",1,15817811,2,1,2,2,1,1,NA,5
2,"05","001",1,15817813,4,1,2,1,1,1,NA,1
2,"05","001",1,15817818,2,1,4,3,1,1,NA,6
2,"05","001",1,15817822,2,1,2,1,1,1,NA,2
2,"05","001",1,15817823,1,1,2,1,1,1,NA,2
2,"05","001",1,15817824,2,1,2,2,1,3,NA,3
2,"05","001",1,15817828,1,1,2,1,1,1,NA,1
2,"05","001",1,15817829,2,1,3,2,1,1,NA,5
2,"05","001",1,15817840,4,1,3,2,1,1,NA,4
2,"05","001",1,15817841,1,1,4,3,1,1,NA,3
2,"05","001",1,15817842,1,1,4,2,1,1,NA,2
2,"05","001",1,15817851,2,1,4,3,1,1,NA,4
2,"05","001",1,15817852,1,1,2,2,1,1,NA,5
2,"05","001",1,15817854,2,1,4,3,1,1,NA,6
2,"05","001",1,15817857,2,1,3,3,1,1,NA,9
2,"05","001",1,15817859,3,1,4,1,1,1,NA,1
2,"05","001",1,15817866,3,1,3,2,1,1,NA,4
2,"05","001",1,15817869,2,1,4,3,1,1,NA,2
2,"05","001",1,15817872,1,1,4,3,1,1,NA,7
2,"05","001",1,15817883,1,1,2,2,1,1,NA,2
2,"05","001",1,15817884,1,1,4,3,1,1,NA,8
2,"05","001",1,15817885,6,1,3,1,1,1,NA,2
2,"05","001",1,15817886,1,1,4,3,1,1,NA,5
2,"05","001",1,15817890,1,1,4,3,1,1,NA,3
2,"05","001",1,15817899,2,1,5,3,1,1,NA,4
2,"05","001",1,15817901,3,1,4,3,1,1,NA,7
2,"05","001",1,15817910,6,1,3,2,1,1,NA,3
2,"05","001",1,15817914,1,1,4,3,1,1,NA,7
2,"05","001",1,15817919,2,1,4,3,1,1,NA,5
2,"05","001",1,15817923,2,1,5,4,1,1,NA,7
2,"05","001",1,15817926,2,1,3,3,1,1,NA,3
2,"05","001",1,15817931,22,1,3,3,3,1,NA,5
2,"05","001",1,15817936,1,1,4,3,1,1,NA,3
2,"05","001",1,15817938,4,1,4,3,1,1,NA,1
2,"05","001",1,15817944,3,1,4,3,1,1,NA,1
2,"05","001",1,15817947,1,1,4,2,1,1,NA,3
2,"05","001",1,15817948,1,1,1,1,6,NA,NA,1
2,"05","001",1,15817949,1,1,3,2,1,1,NA,4
2,"05","001",1,15817952,3,1,4,3,1,1,NA,6
2,"05","001",1,15817955,5,1,4,3,1,1,NA,6
2,"05","001",1,15817959,1,1,5,3,1,1,NA,3
2,"05","001",1,15817961,2,1,4,3,1,1,NA,4
2,"05","001",1,15817965,21,1,3,3,3,1,NA,5
2,"05","001",1,15817968,3,1,5,4,1,1,NA,4
2,"05","001",1,15817969,2,1,3,2,1,1,NA,7
2,"05","001",1,15817973,5,1,3,2,1,1,NA,3
2,"05","001",1,15817981,2,1,4,3,1,1,NA,3
2,"05","001",1,15817986,2,1,5,3,1,1,NA,1
2,"05","001",1,15817987,1,1,7,3,1,1,NA,4
2,"05","001",1,15817989,1,1,3,2,1,1,NA,2
2,"05","001",1,15817992,31,1,3,3,3,1,NA,3
2,"05","001",1,15817996,2,1,4,3,1,1,NA,3
2,"05","001",1,15817999,1,1,4,3,1,1,NA,5
2,"05","001",1,15818000,3,1,2,1,1,1,NA,2
2,"05","001",1,15818001,1,1,4,3,1,1,NA,3
2,"05","001",1,15818005,30,1,3,3,3,1,NA,7
2,"05","001",1,15818007,5,1,3,2,1,1,NA,3
2,"05","001",1,15818014,2,1,5,2,1,1,NA,2
2,"05","001",1,15818015,2,1,5,4,1,1,NA,7
2,"05","001",1,15818018,9,1,4,2,1,1,NA,2
2,"05","001",1,15818020,2,1,4,4,1,1,NA,8
2,"05","001",1,15818021,2,1,3,2,1,1,NA,3
2,"05","001",1,15818032,1,1,3,2,1,1,NA,2
2,"05","001",1,15818033,1,1,2,1,3,1,NA,1
2,"05","001",1,15818040,1,1,3,2,1,1,NA,4
2,"05","001",1,15818041,25,1,3,3,1,1,NA,5
2,"05","001",1,15818043,2,1,3,2,1,1,NA,3
2,"05","001",1,15818045,4,1,1,1,1,1,NA,1
2,"05","001",1,15818052,1,1,3,2,1,1,NA,6
2,"05","001",1,15818053,4,1,4,3,1,1,NA,3
2,"05","001",1,15818059,9,1,2,2,1,1,NA,4
2,"05","001",1,15818069,3,1,1,1,2,1,NA,1
2,"05","001",1,15818072,3,1,4,3,1,1,NA,3
2,"05","001",1,15818073,1,1,1,1,1,1,NA,5
2,"05","001",1,15818074,4,1,3,2,1,1,NA,9
2,"05","001",1,15818076,24,1,3,3,3,1,NA,6
2,"05","001",1,15818080,50,1,3,2,1,1,NA,4
2,"05","001",1,15818084,3,1,4,3,1,1,NA,4
2,"05","001",1,15818086,2,1,1,1,1,1,NA,1
2,"05","001",1,15818087,1,1,3,2,1,1,NA,2
2,"05","001",1,15818096,3,1,1,1,1,1,NA,1
2,"05","001",1,15818096,3,2,3,2,1,1,NA,4
2,"05","001",1,15818097,1,1,6,3,1,1,NA,4
2,"05","001",1,15818099,49,1,3,1,1,1,NA,1
2,"05","001",1,15818105,2,1,4,3,1,1,NA,3
2,"05","001",1,15818109,46,1,3,2,1,1,NA,3
2,"05","001",1,15818114,1,1,3,3,1,1,NA,3
2,"05","001",1,15818115,20,1,3,3,3,1,1,3
2,"05","001",1,15818117,3,1,2,2,2,1,NA,5
2,"05","001",1,15818118,5,1,4,3,1,1,NA,4
2,"05","001",1,15818119,45,1,3,2,1,1,NA,2
2,"05","001",1,15818122,3,1,3,2,1,1,NA,4
2,"05","001",1,15818131,19,1,3,3,3,1,NA,3
2,"05","001",1,15818132,42,1,3,2,1,1,NA,2
2,"05","001",1,15818133,4,1,4,3,1,1,NA,4
2,"05","001",1,15818141,2,1,1,1,1,1,NA,2
2,"05","001",1,15818143,2,1,5,3,1,1,NA,6
2,"05","001",1,15818146,5,1,5,2,1,1,NA,3
2,"05","001",1,15818149,2,1,3,1,1,1,NA,2
2,"05","001",1,15818152,4,1,2,1,1,1,NA,3
2,"05","001",1,15818155,5,1,1,1,2,1,NA,5
2,"05","001",1,15818156,1,1,4,3,1,1,NA,4
2,"05","001",1,15818160,13,1,3,3,3,1,NA,3
2,"05","001",1,15818164,1,1,4,3,1,1,NA,3
2,"05","001",1,15818167,1,1,4,3,1,1,NA,9
2,"05","001",1,15818171,5,1,4,1,3,1,NA,2
2,"05","001",1,15818173,3,1,2,1,1,1,NA,1
2,"05","001",1,15818177,54,1,3,1,1,1,NA,1
2,"05","001",1,15818178,1,1,4,3,1,1,NA,4
2,"05","001",1,15818179,2,1,4,3,1,1,NA,2
2,"05","001",1,15818183,1,1,4,3,1,1,1,4
2,"05","001",1,15818186,11,1,3,2,3,1,NA,2
2,"05","001",1,15818187,41,1,3,1,1,1,NA,2
2,"05","001",1,15818189,68,1,4,1,3,1,NA,2
2,"05","001",1,15818195,38,1,3,2,1,1,NA,2
2,"05","001",1,15818196,6,1,7,5,1,1,NA,8
2,"05","001",1,15818197,75,1,3,2,3,1,NA,2
2,"05","001",1,15818198,7,1,3,3,3,1,NA,3
2,"05","001",1,15818199,1,1,9,4,1,1,NA,5
2,"05","001",1,15818203,36,1,3,2,1,1,NA,4
2,"05","001",1,15818204,4,1,4,2,1,1,NA,5
2,"05","001",1,15818205,4,1,4,3,3,1,NA,4
2,"05","001",1,15818206,2,1,4,2,1,1,NA,1
2,"05","001",1,15818211,5,1,3,2,3,1,NA,3
2,"05","001",1,15818213,2,1,4,2,1,1,NA,3
2,"05","001",1,15818214,1,1,3,2,1,1,NA,5
2,"05","001",1,15818216,3,1,4,3,3,1,NA,3
2,"05","001",1,15818217,2,1,3,2,1,1,NA,4
2,"05","001",1,15818219,2,1,2,1,1,1,NA,2
2,"05","001",1,15818221,3,1,4,2,3,1,NA,4
2,"05","001",1,15818224,32,1,4,3,1,1,NA,6
2,"05","001",1,15818225,4,1,3,2,1,1,NA,4
2,"05","001",1,15818226,3,1,3,2,3,1,NA,3
2,"05","001",1,15818227,1,1,3,3,3,1,NA,4
2,"05","001",1,15818234,1,1,1,1,2,1,NA,3
2,"05","001",1,15818236,1,1,4,3,1,1,NA,4
2,"05","001",1,15818237,5,1,3,2,1,1,NA,1
2,"05","001",1,15818238,2,1,6,3,1,1,NA,4
2,"05","001",1,15818239,1,1,2,2,1,1,NA,3
2,"05","001",1,15818241,2,1,4,3,3,1,NA,5
2,"05","001",1,15818242,3,1,4,2,1,1,NA,3
2,"05","001",1,15818245,30,1,3,2,1,1,NA,3
2,"05","001",1,15818247,4,1,3,2,1,1,NA,3
2,"05","001",1,15818249,3,1,2,1,3,1,NA,3
2,"05","001",1,15818252,2,1,3,1,1,1,NA,2
2,"05","001",1,15818253,77,1,3,2,3,1,NA,3
2,"05","001",1,15818254,3,1,3,2,1,1,NA,4
2,"05","001",1,15818255,7,1,4,3,1,1,NA,2
2,"05","001",1,15818259,26,1,3,2,1,1,NA,3
2,"05","001",1,15818260,1,1,4,3,1,1,NA,5
2,"05","001",1,15818263,2,1,4,3,1,1,NA,3
2,"05","001",1,15818264,3,1,2,1,1,1,NA,2
2,"05","001",1,15818265,1,1,3,2,1,1,NA,4
2,"05","001",1,15818267,5,1,6,3,1,1,NA,3
2,"05","001",1,15818268,1,1,4,2,3,1,NA,2
2,"05","001",1,15818273,76,1,2,2,3,1,NA,4
2,"05","001",1,15818275,2,1,3,2,1,1,NA,4
2,"05","001",1,15818277,25,1,4,1,1,1,NA,2
2,"05","001",1,15818280,2,1,2,1,3,1,NA,2
2,"05","001",1,15818283,1,1,5,4,1,1,NA,4
2,"05","001",1,15818285,5,1,4,3,3,1,NA,3
2,"05","001",1,15818286,2,1,5,3,1,1,NA,5
2,"05","001",1,15818287,129,1,3,1,3,1,NA,1
2,"05","001",1,15818290,1,1,1,1,2,1,NA,1
2,"05","001",1,15818294,16,1,3,2,1,1,NA,3
2,"05","001",1,15818295,1,1,1,1,2,1,NA,1
2,"05","001",1,15818296,1,1,2,1,2,1,NA,1
2,"05","001",1,15818301,128,1,4,2,3,1,NA,3
2,"05","001",1,15818302,2,1,2,2,1,1,NA,2
2,"05","001",1,15818304,2,1,2,1,1,1,NA,2
2,"05","001",1,15818305,70,1,3,2,3,1,NA,3
2,"05","001",1,15818306,1,1,5,4,1,1,NA,3
2,"05","001",1,15818310,4,1,4,3,1,1,NA,3
2,"05","001",1,15818311,2,1,3,2,1,1,NA,2
2,"05","001",1,15818313,10,1,3,2,1,1,NA,4
2,"05","001",1,15818315,2,1,3,1,1,1,NA,1
2,"05","001",1,15818316,3,1,3,1,1,1,NA,1
2,"05","001",1,15818319,2,1,3,2,1,1,NA,4
2,"05","001",1,15818321,125,1,4,3,3,1,NA,4
2,"05","001",1,15818322,2,1,3,2,1,1,NA,6
2,"05","001",1,15818324,1,1,4,3,1,1,NA,6
2,"05","001",1,15818326,1,1,2,1,1,1,NA,1
2,"05","001",1,15818328,64,1,3,3,1,1,NA,5
2,"05","001",1,15818329,4,1,3,1,1,1,NA,1
2,"05","001",1,15818330,2,1,1,1,1,1,NA,1
2,"05","001",1,15818332,1,1,5,2,1,1,NA,3
2,"05","001",1,15818333,8,1,4,2,1,1,NA,2
2,"05","001",1,15818334,2,1,4,2,1,1,NA,4
2,"05","001",1,15818335,1,1,3,2,1,1,NA,1
2,"05","001",1,15818338,1,1,3,1,1,1,NA,2
2,"05","001",1,15818339,1,1,1,1,2,1,NA,3
2,"05","001",1,15818341,1,1,6,4,1,1,NA,3
2,"05","001",1,15818342,122,1,4,3,3,1,NA,3
2,"05","001",1,15818344,1,1,3,2,1,1,NA,2
2,"05","001",1,15818345,46,1,4,1,1,1,NA,1
2,"05","001",1,15818346,4,1,3,2,1,1,NA,2
2,"05","001",1,15818350,1,1,1,1,1,1,NA,3
2,"05","001",1,15818353,3,1,4,3,1,1,NA,5
2,"05","001",1,15818354,10,1,4,3,1,1,NA,5
2,"05","001",1,15818357,2,1,2,1,1,1,NA,3
2,"05","001",1,15818359,3,1,4,4,1,1,NA,11
2,"05","001",1,15818361,63,1,3,3,1,1,NA,3
2,"05","001",1,15818362,1,1,6,3,1,1,NA,3
2,"05","001",1,15818363,5,1,4,3,1,1,NA,2
2,"05","001",1,15818365,119,1,4,3,3,1,NA,4
2,"05","001",1,15818371,1,1,4,2,1,1,1,2
2,"05","001",1,15818374,3,1,5,4,1,1,NA,3
2,"05","001",1,15818377,1,1,2,1,1,1,NA,2
2,"05","001",1,15818383,3,1,4,3,1,1,NA,6
2,"05","001",1,15818385,103,1,3,3,1,1,NA,4
2,"05","001",1,15818386,116,1,4,3,3,1,NA,4
2,"05","001",1,15818389,5,1,2,1,1,1,NA,3
2,"05","001",1,15818390,3,1,4,2,1,1,NA,3
2,"05","001",1,15818391,6,1,3,1,1,1,NA,3
2,"05","001",1,15818393,2,1,3,2,1,1,NA,3
2,"05","001",1,15818396,1,1,2,1,1,1,NA,2
2,"05","001",1,15818399,5,1,4,2,1,1,NA,3
2,"05","001",1,15818403,4,1,3,2,1,1,NA,2
2,"05","001",1,15818404,2,1,1,1,2,1,NA,1
2,"05","001",1,15818406,1,1,4,2,1,1,NA,3
2,"05","001",1,15818407,1,1,3,1,1,1,NA,1
2,"05","001",1,15818410,111,1,4,2,3,1,NA,3
2,"05","001",1,15818411,3,1,3,2,1,1,NA,3
2,"05","001",1,15818412,1,1,3,2,1,1,NA,2
2,"05","001",1,15818414,4,1,3,2,3,1,NA,4
2,"05","001",1,15818417,2,1,4,2,1,1,NA,2
2,"05","001",1,15818418,2,1,3,2,1,1,NA,1
2,"05","001",1,15818419,1,1,4,3,1,1,NA,4
2,"05","001",1,15818425,3,1,3,2,1,1,NA,3
2,"05","001",1,15818426,108,1,3,2,3,1,NA,2
2,"05","001",1,15818427,2,1,4,3,3,1,NA,6
2,"05","001",1,15818435,2,1,4,3,1,1,NA,4
2,"05","001",1,15818438,3,1,3,2,1,1,NA,5
2,"05","001",1,15818439,3,1,5,4,1,1,NA,3
2,"05","001",1,15818443,2,1,3,3,1,1,NA,4
2,"05","001",1,15818445,2,1,2,1,1,1,NA,2
2,"05","001",1,15818446,102,1,3,2,3,1,NA,2
2,"05","001",1,15818449,1,1,4,1,1,1,NA,1
2,"05","001",1,15818450,1,1,4,3,1,1,NA,3
2,"05","001",1,15818453,6,1,3,3,1,1,NA,4
2,"05","001",1,15818454,2,1,3,2,1,1,NA,2
2,"05","001",1,15818456,2,1,4,3,1,1,NA,7
2,"05","001",1,15818458,1,1,3,1,1,1,NA,2
2,"05","001",1,15818461,1,1,3,2,1,1,NA,3
2,"05","001",1,15818462,98,1,4,2,3,1,NA,2
2,"05","001",1,15818464,1,1,4,3,1,1,NA,4
2,"05","001",1,15818465,6,1,3,2,1,1,NA,6
2,"05","001",1,15818467,2,1,4,3,1,1,1,6
2,"05","001",1,15818470,6,1,3,2,1,1,NA,3
2,"05","001",1,15818471,37,1,3,2,1,1,NA,2
2,"05","001",1,15818473,1,1,3,2,1,1,NA,2
2,"05","001",1,15818475,1,1,2,1,1,1,NA,2
2,"05","001",1,15818478,1,1,1,1,1,1,NA,1
2,"05","001",1,15818479,5,1,5,4,1,1,NA,1
2,"05","001",1,15818480,2,1,5,3,1,1,NA,3
2,"05","001",1,15818481,93,1,3,2,3,1,NA,3
2,"05","001",1,15818482,1,1,3,2,1,1,NA,2
2,"05","001",1,15818483,33,1,3,2,1,1,NA,2
2,"05","001",1,15818484,4,1,4,3,1,1,NA,4
2,"05","001",1,15818485,7,1,5,2,1,1,NA,2
2,"05","001",1,15818486,1,1,4,3,1,1,NA,6
2,"05","001",1,15818488,3,1,2,1,1,1,NA,4
2,"05","001",1,15818490,1,1,4,3,1,1,NA,3
2,"05","001",1,15818492,3,1,1,1,1,1,NA,1
2,"05","001",1,15818494,31,1,3,2,1,1,NA,2
2,"05","001",1,15818495,6,1,5,2,1,1,NA,3
2,"05","001",1,15818496,3,1,3,2,1,1,NA,2
2,"05","001",1,15818498,84,1,4,3,3,1,NA,5
2,"05","001",1,15818499,2,1,3,2,1,1,NA,5
2,"05","001",1,15818503,2,1,4,3,1,1,NA,3
2,"05","001",1,15818504,2,1,4,3,1,1,NA,4
2,"05","001",1,15818506,3,1,3,2,1,1,NA,4
2,"05","001",1,15818507,1,1,2,2,1,1,NA,12
2,"05","001",1,15818509,27,1,3,2,1,1,NA,3
2,"05","001",1,15818510,3,1,4,3,1,1,NA,3
2,"05","001",1,15818511,2,1,1,1,2,1,NA,3
2,"05","001",1,15818515,1,1,3,2,1,1,NA,3
2,"05","001",1,15818517,4,1,4,3,1,1,NA,2
2,"05","001",1,15818518,1,1,5,4,1,1,NA,3
2,"05","001",1,15818520,79,1,4,1,3,1,NA,1
2,"05","001",1,15818521,1,1,3,2,1,1,NA,2
2,"05","001",1,15818524,2,1,4,3,1,1,NA,3
2,"05","001",1,15818526,13,1,4,3,1,1,NA,5
2,"05","001",1,15818527,18,1,3,2,1,1,NA,3
2,"05","001",1,15818529,2,1,3,2,1,1,NA,3
2,"05","001",1,15818530,1,1,5,4,1,1,1,1
2,"05","001",1,15818531,2,1,2,2,1,1,NA,2
2,"05","001",1,15818532,1,1,6,5,1,1,NA,7
2,"05","001",1,15818535,2,1,3,2,1,1,NA,5
2,"05","001",1,15818536,69,1,4,3,3,1,NA,4
2,"05","001",1,15818538,3,1,3,2,1,1,NA,6
2,"05","001",1,15818541,3,1,3,1,1,1,NA,2
2,"05","001",1,15818542,1,1,3,2,1,1,NA,4
2,"05","001",1,15818543,1,1,2,1,1,1,NA,5
2,"05","001",1,15818545,15,1,3,2,1,1,NA,3
2,"05","001",1,15818548,3,1,5,4,1,1,NA,4
2,"05","001",1,15818550,1,1,3,2,1,1,NA,4
2,"05","001",1,15818552,3,1,3,2,1,1,NA,4
2,"05","001",1,15818555,2,1,3,2,1,1,NA,2
2,"05","001",1,15818556,3,1,1,1,3,1,NA,2
2,"05","001",1,15818557,9,1,3,2,1,1,NA,2
2,"05","001",1,15818559,63,1,3,2,3,1,NA,2
2,"05","001",1,15818561,2,1,2,1,1,1,NA,2
2,"05","001",1,15818562,2,1,5,3,1,1,NA,5
2,"05","001",1,15818563,2,1,3,2,1,1,NA,4
2,"05","001",1,15818564,1,1,4,3,1,1,NA,4
2,"05","001",1,15818565,2,1,3,2,1,1,NA,2
2,"05","001",1,15818566,2,1,2,1,1,1,NA,1
2,"05","001",1,15818567,69,1,3,2,1,1,NA,2
2,"05","001",1,15818568,2,1,1,1,1,1,NA,4
2,"05","001",1,15818569,4,1,3,2,3,1,NA,1
2,"05","001",1,15818570,1,1,5,4,1,1,NA,7
2,"05","001",1,15818572,3,1,4,2,1,1,NA,2
2,"05","001",1,15818573,1,1,3,2,3,1,NA,3
2,"05","001",1,15818575,53,1,4,3,3,1,NA,6
2,"05","001",1,15818576,1,1,2,1,1,1,NA,2
2,"05","001",1,15818577,1,1,3,2,1,1,NA,2
2,"05","001",1,15818578,1,1,3,3,1,1,NA,3
2,"05","001",1,15818583,2,1,4,3,1,1,NA,4
2,"05","001",1,15818585,2,1,4,3,1,1,NA,3
2,"05","001",1,15818586,1,1,3,2,1,1,NA,2
2,"05","001",1,15818587,124,1,4,3,1,1,NA,1
2,"05","001",1,15818588,3,1,3,2,1,1,NA,1
2,"05","001",1,15818590,1,1,4,1,1,1,NA,1
2,"05","001",1,15818591,1,1,3,2,1,1,NA,3
2,"05","001",1,15818593,1,1,5,4,1,1,NA,6
2,"05","001",1,15818594,8,1,3,2,1,1,NA,1
2,"05","001",1,15818595,2,1,4,1,1,1,NA,2
2,"05","001",1,15818596,2,1,2,2,3,1,NA,4
2,"05","001",1,15818597,118,1,4,3,1,1,NA,5
2,"05","001",1,15818598,1,1,3,2,1,1,NA,2
2,"05","001",1,15818599,47,1,4,3,3,1,NA,4
2,"05","001",1,15818603,1,1,4,2,1,1,NA,3
2,"05","001",1,15818604,1,1,7,6,1,1,NA,6
2,"05","001",1,15818605,5,1,3,2,1,1,NA,3
2,"05","001",1,15818606,1,1,5,4,1,1,NA,5
2,"05","001",1,15818607,2,1,3,2,1,1,NA,2
2,"05","001",1,15818609,3,1,5,3,1,1,NA,4
2,"05","001",1,15818612,1,1,4,3,1,1,NA,4
2,"05","001",1,15818616,1,1,4,3,1,1,NA,3
2,"05","001",1,15818618,1,1,5,4,1,1,NA,5
2,"05","001",1,15818618,1,2,5,4,1,1,NA,3
2,"05","001",1,15818619,9,1,3,2,3,1,NA,2
2,"05","001",1,15818621,6,1,3,2,1,1,NA,3
2,"05","001",1,15818623,3,1,3,2,1,1,NA,3
2,"05","001",1,15818627,1,1,4,3,1,1,NA,6
2,"05","001",1,15818629,2,1,6,4,1,1,NA,4
2,"05","001",1,15818630,2,1,6,5,1,1,NA,7
2,"05","001",1,15818635,1,1,3,2,1,1,NA,2
2,"05","001",1,15818637,2,1,4,3,1,1,NA,4
2,"05","001",1,15818640,1,1,4,3,1,1,NA,6
