"TIPO_REG","U_DPTO","U_MPIO","UA_CLASE","COD_ENCUESTAS","U_VIVIENDA","H_NROHOG","H_NRO_CUARTOS","H_NRO_DORMIT","H_DONDE_PREPALIM","H_AGUA_COCIN","HA_NRO_FALL","HA_TOT_PER"
2,"05","001",1,17229135,15,1,4,3,1,1,NA,4
2,"05","001",1,17229139,2,1,1,1,1,1,NA,1
2,"05","001",1,17229149,3,1,5,4,1,1,2,3
2,"05","001",1,17229151,24,1,3,2,1,1,NA,6
2,"05","001",1,17229152,5,1,3,2,1,1,NA,4
2,"05","001",1,17229154,49,1,4,3,1,1,NA,4
2,"05","001",1,17229165,12,1,4,3,1,1,NA,3
2,"05","001",1,17229167,41,1,5,1,1,1,NA,1
2,"05","001",1,17229175,2,1,6,5,1,1,NA,3
2,"05","001",1,17229176,42,1,4,2,1,1,NA,2
2,"05","001",1,17229177,8,1,5,3,1,1,NA,6
2,"05","001",1,17229179,48,1,4,3,1,1,NA,1
2,"05","001",1,17229180,25,1,3,2,1,1,NA,1
2,"05","001",1,17229181,6,1,5,3,9,1,NA,5
2,"05","001",1,17229183,40,1,3,2,1,1,NA,1
2,"05","001",1,17229185,7,1,4,3,1,1,NA,3
2,"05","001",1,17229187,14,1,4,3,1,1,NA,3
2,"05","001",1,17229188,47,1,4,3,1,1,NA,3
2,"05","001",1,17229190,30,1,3,1,3,1,NA,1
2,"05","001",1,17229192,1,1,4,3,1,1,NA,2
2,"05","001",1,17229196,31,1,3,2,1,1,NA,2
2,"05","001",1,17229201,30,1,3,2,1,1,NA,1
2,"05","001",1,17229202,7,1,3,2,1,1,NA,3
2,"05","001",1,17229204,16,1,1,1,1,1,NA,1
2,"05","001",1,17229207,46,1,4,3,1,1,NA,4
2,"05","001",1,17229208,1,1,8,7,1,1,NA,4
2,"05","001",1,17229210,32,1,3,2,1,1,NA,2
2,"05","001",1,17229211,16,1,3,2,1,1,NA,1
2,"05","001",1,17229213,36,1,3,2,1,1,NA,3
2,"05","001",1,17229215,63,1,3,1,1,1,NA,1
2,"05","001",1,17229217,4,1,3,2,1,1,NA,5
2,"05","001",1,17229219,17,1,4,3,1,1,NA,2
2,"05","001",1,17229220,8,1,3,2,1,1,NA,4
2,"05","001",1,17229224,33,1,3,2,1,1,NA,4
2,"05","001",1,17229226,5,1,8,7,1,1,NA,2
2,"05","001",1,17229228,53,1,4,3,1,1,NA,2
2,"05","001",1,17229230,23,1,3,1,1,1,NA,1
2,"05","001",1,17229231,17,1,2,1,1,1,NA,1
2,"05","001",1,17229240,19,1,4,3,1,1,NA,1
2,"05","001",1,17229242,1,1,7,4,1,1,NA,1
2,"05","001",1,17229244,52,1,4,3,1,1,NA,6
2,"05","001",1,17229247,26,1,1,1,1,1,NA,2
2,"05","001",1,17229251,4,1,4,2,1,1,NA,3
2,"05","001",1,17229252,2,1,4,3,1,1,NA,3
2,"05","001",1,17229253,1,1,8,7,1,1,NA,3
2,"05","001",1,17229256,20,1,4,3,1,1,NA,2
2,"05","001",1,17229259,75,1,3,1,1,1,NA,1
2,"05","001",1,17229261,71,1,3,1,1,1,NA,2
2,"05","001",1,17229265,100,1,3,2,1,1,NA,3
2,"05","001",1,17229270,3,1,3,2,1,1,NA,2
2,"05","001",1,17229272,5,1,4,3,1,1,NA,1
2,"05","001",1,17229273,51,1,4,3,1,1,NA,3
2,"05","001",1,17229276,21,1,4,3,1,1,NA,4
2,"05","001",1,17229281,7,1,4,3,1,1,NA,2
2,"05","001",1,17229283,24,1,1,1,1,1,NA,2
2,"05","001",1,17229285,3,1,5,4,1,1,NA,5
2,"05","001",1,17229286,2,1,3,2,1,1,NA,1
2,"05","001",1,17229288,83,1,3,2,1,1,NA,2
2,"05","001",1,17229290,5,1,3,2,1,1,NA,1
2,"05","001",1,17229292,50,1,4,3,1,1,NA,1
2,"05","001",1,17229296,22,1,4,2,4,1,NA,2
2,"05","001",1,17229297,3,1,4,3,1,1,NA,4
2,"05","001",1,17229302,2,1,3,3,1,1,NA,3
2,"05","001",1,17229303,25,1,5,3,1,1,NA,3
2,"05","001",1,17229305,47,1,4,2,3,1,NA,2
2,"05","001",1,17229307,23,1,4,3,1,1,NA,3
2,"05","001",1,17229308,1,1,5,4,1,1,NA,4
2,"05","001",1,17229310,1,1,3,2,1,1,NA,4
2,"05","001",1,17229313,1,1,4,3,1,1,NA,3
2,"05","001",1,17229316,45,1,3,2,1,1,NA,3
2,"05","001",1,17229319,1,1,8,3,1,1,NA,3
2,"05","001",1,17229320,70,1,4,3,1,1,NA,1
2,"05","001",1,17229323,45,1,2,1,1,1,NA,3
2,"05","001",1,17229326,23,1,4,3,1,1,NA,1
2,"05","001",1,17229328,25,1,4,3,1,1,NA,3
2,"05","001",1,17229330,16,1,4,3,1,1,NA,4
2,"05","001",1,17229331,4,1,5,4,1,1,NA,2
2,"05","001",1,17229334,47,1,2,1,1,1,NA,1
2,"05","001",1,17229337,46,1,2,1,1,1,NA,2
2,"05","001",1,17229339,81,1,4,3,1,1,NA,3
2,"05","001",1,17229341,77,1,4,3,1,1,NA,3
2,"05","001",1,17229343,47,1,1,1,3,1,NA,1
2,"05","001",1,17229344,5,1,1,1,2,1,NA,5
2,"05","001",1,17229346,2,1,1,1,1,1,NA,2
2,"05","001",1,17229348,5,1,2,1,1,1,NA,2
2,"05","001",1,17229352,59,1,3,2,3,1,NA,2
2,"05","001",1,17229353,46,1,4,3,1,1,NA,1
2,"05","001",1,17229354,60,1,5,3,1,1,NA,3
2,"05","001",1,17229356,26,1,5,2,1,1,NA,2
2,"05","001",1,17229357,57,1,3,2,1,1,NA,3
2,"05","001",1,17229358,3,1,3,2,1,1,NA,4
2,"05","001",1,17229360,6,1,3,2,1,1,NA,3
2,"05","001",1,17229363,82,1,4,3,1,1,NA,2
2,"05","001",1,17229364,72,1,4,3,1,1,NA,1
2,"05","001",1,17229365,8,1,1,1,1,1,NA,1
2,"05","001",1,17229366,43,1,2,1,1,1,NA,5
2,"05","001",1,17229367,2,1,4,3,1,1,NA,3
2,"05","001",1,17229368,15,1,3,1,3,1,NA,2
2,"05","001",1,17229371,17,1,3,1,3,1,NA,1
2,"05","001",1,17229375,73,1,4,3,1,1,NA,4
2,"05","001",1,17229376,8,1,3,2,1,1,NA,1
2,"05","001",1,17229379,43,1,4,1,1,1,NA,2
2,"05","001",1,17229385,58,1,2,1,1,99,NA,2
2,"05","001",1,17229386,53,1,4,2,1,99,NA,2
2,"05","001",1,17229388,6,1,1,1,1,1,NA,1
2,"05","001",1,17229389,7,1,5,4,1,1,NA,4
2,"05","001",1,17229393,56,1,5,3,1,1,NA,5
2,"05","001",1,17229395,56,1,4,3,1,1,NA,5
2,"05","001",1,17229396,65,1,5,3,1,1,NA,1
2,"05","001",1,17229397,3,1,4,3,1,6,NA,5
2,"05","001",1,17229406,12,1,1,1,1,1,NA,1
2,"05","001",1,17229408,40,1,1,1,1,1,NA,3
2,"05","001",1,17229411,72,1,4,2,1,1,NA,2
2,"05","001",1,17229413,3,1,1,1,1,1,NA,3
2,"05","001",1,17229414,1,1,4,3,1,1,NA,1
2,"05","001",1,17229418,8,1,2,1,1,1,NA,1
2,"05","001",1,17229419,3,1,5,4,1,1,NA,3
2,"05","001",1,17229424,20,1,3,1,1,1,NA,1
2,"05","001",1,17229426,54,1,4,3,3,1,NA,4
2,"05","001",1,17229427,73,1,4,3,1,1,NA,3
2,"05","001",1,17229429,23,1,3,2,1,1,NA,3
2,"05","001",1,17229430,79,1,3,2,1,1,NA,2
2,"05","001",1,17229432,8,1,1,1,1,1,NA,1
2,"05","001",1,17229433,44,1,3,2,3,1,NA,2
2,"05","001",1,17229435,7,1,4,3,1,1,NA,3
2,"05","001",1,17229436,163,1,2,1,6,NA,NA,1
2,"05","001",1,17229437,78,1,2,1,1,1,NA,1
2,"05","001",1,17229440,53,1,4,3,1,1,NA,5
2,"05","001",1,17229441,16,1,3,3,1,1,NA,1
2,"05","001",1,17229442,4,1,2,1,1,1,NA,2
2,"05","001",1,17229444,18,1,2,1,1,1,NA,1
2,"05","001",1,17229445,61,1,2,1,1,1,NA,1
2,"05","001",1,17229447,78,1,4,3,1,1,NA,1
2,"05","001",1,17229449,88,1,1,1,1,1,NA,1
2,"05","001",1,17229452,22,1,3,2,1,1,NA,2
2,"05","001",1,17229453,79,1,5,3,1,1,NA,1
2,"05","001",1,17229454,14,1,4,4,1,1,NA,5
2,"05","001",1,17229455,15,1,4,3,1,1,NA,4
2,"05","001",1,17229456,10,1,3,2,1,1,NA,2
2,"05","001",1,17229459,3,1,6,3,1,1,NA,3
2,"05","001",1,17229460,9,1,4,2,1,1,NA,2
2,"05","001",1,17229462,80,1,4,3,1,1,NA,2
2,"05","001",1,17229465,51,1,3,2,1,1,NA,3
2,"05","001",1,17229466,80,1,2,1,1,1,NA,1
2,"05","001",1,17229467,57,1,4,3,1,1,NA,5
2,"05","001",1,17229468,1,1,4,3,1,1,NA,3
2,"05","001",1,17229472,76,1,5,3,1,1,NA,5
2,"05","001",1,17229474,38,1,3,1,1,1,NA,4
2,"05","001",1,17229475,1,1,7,3,1,1,NA,4
2,"05","001",1,17229477,81,1,4,3,1,1,NA,3
2,"05","001",1,17229478,48,1,1,1,1,1,NA,2
2,"05","001",1,17229479,81,1,4,2,1,1,NA,1
2,"05","001",1,17229481,6,1,1,1,1,1,NA,1
2,"05","001",1,17229481,6,2,3,1,1,1,NA,1
2,"05","001",1,17229482,4,1,3,2,1,1,NA,2
2,"05","001",1,17229484,77,1,3,1,1,1,NA,1
2,"05","001",1,17229488,82,1,3,1,1,1,NA,1
2,"05","001",1,17229489,1,1,5,4,1,1,NA,9
2,"05","001",1,17229490,5,1,3,2,1,1,NA,2
2,"05","001",1,17229492,1,1,3,2,1,1,NA,3
2,"05","001",1,17229493,1,1,2,1,1,1,NA,2
2,"05","001",1,17229494,12,1,4,4,1,1,NA,4
2,"05","001",1,17229495,84,1,2,1,1,1,NA,1
2,"05","001",1,17229496,49,1,3,2,1,1,NA,1
2,"05","001",1,17229497,10,1,3,1,1,1,NA,1
2,"05","001",1,17229498,44,1,5,3,1,1,NA,3
2,"05","001",1,17229502,34,1,3,2,1,1,NA,3
2,"05","001",1,17229503,77,1,5,3,1,1,NA,2
2,"05","001",1,17229504,75,1,2,1,1,1,NA,2
2,"05","001",1,17229506,1,1,3,2,1,1,NA,4
2,"05","001",1,17229508,6,1,3,2,1,1,NA,1
2,"05","001",1,17229509,1,1,2,2,1,1,NA,5
2,"05","001",1,17229512,42,1,2,1,1,1,NA,1
2,"05","001",1,17229516,3,1,1,1,1,1,NA,1
2,"05","001",1,17229518,91,1,3,2,1,1,NA,4
2,"05","001",1,17229520,33,1,2,1,1,1,NA,1
2,"05","001",1,17229521,2,1,4,3,1,1,NA,4
2,"05","001",1,17229524,16,1,5,3,1,1,NA,5
2,"05","001",1,17229526,7,1,4,3,1,1,NA,3
2,"05","001",1,17229527,88,1,5,3,1,1,NA,3
2,"05","001",1,17229528,2,1,1,1,1,1,NA,1
2,"05","001",1,17229529,23,1,3,1,1,1,NA,1
2,"05","001",1,17229535,14,1,2,2,1,1,NA,2
2,"05","001",1,17229536,2,1,4,3,1,1,NA,4
2,"05","001",1,17229537,9,1,1,1,1,1,NA,1
2,"05","001",1,17229540,82,1,3,2,1,1,NA,3
2,"05","001",1,17229545,1,1,1,1,1,1,NA,1
2,"05","001",1,17229547,2,1,10,7,1,1,NA,2
2,"05","001",1,17229549,2,1,3,2,1,1,NA,1
2,"05","001",1,17229550,7,1,1,1,1,1,NA,1
2,"05","001",1,17229551,1,1,3,2,1,1,NA,3
2,"05","001",1,17229554,255,1,1,1,1,1,NA,1
2,"05","001",1,17229555,9,1,3,2,1,1,NA,1
2,"05","001",1,17229559,2,1,3,2,1,1,NA,3
2,"05","001",1,17229560,90,1,2,1,1,1,NA,1
2,"05","001",1,17229561,1,1,3,3,1,1,NA,3
2,"05","001",1,17229562,70,1,5,3,1,1,NA,3
2,"05","001",1,17229564,15,1,1,1,1,1,NA,1
2,"05","001",1,17229566,251,1,2,2,1,1,NA,2
2,"05","001",1,17229567,27,1,5,3,1,1,NA,4
2,"05","001",1,17229570,8,1,3,2,1,1,NA,1
2,"05","001",1,17229573,16,1,1,1,1,1,NA,3
2,"05","001",1,17229574,86,1,4,3,1,1,NA,5
2,"05","001",1,17229578,50,1,3,1,1,1,NA,2
2,"05","001",1,17229579,2,1,2,2,1,1,NA,3
2,"05","001",1,17229581,1,1,3,2,1,1,NA,3
2,"05","001",1,17229582,65,1,5,3,1,1,NA,4
2,"05","001",1,17229583,262,1,1,1,1,1,NA,1
2,"05","001",1,17229586,14,1,1,1,1,1,NA,3
2,"05","001",1,17229589,261,1,2,2,1,1,NA,1
2,"05","001",1,17229594,170,1,3,2,1,1,NA,2
2,"05","001",1,17229595,25,1,1,1,1,1,NA,3
2,"05","001",1,17229596,1,1,2,2,1,1,NA,2
2,"05","001",1,17229598,256,1,3,2,1,1,NA,1
2,"05","001",1,17229599,19,1,1,1,1,1,NA,1
2,"05","001",1,17229600,3,1,1,1,1,1,NA,3
2,"05","001",1,17229604,257,1,1,1,1,1,NA,1
2,"05","001",1,17229606,6,1,5,5,1,1,NA,6
2,"05","001",1,17229607,83,1,2,1,1,1,NA,1
2,"05","001",1,17229608,20,1,1,1,1,1,NA,1
2,"05","001",1,17229610,2,1,3,2,1,1,NA,4
2,"05","001",1,17229612,266,1,2,2,1,1,NA,1
2,"05","001",1,17229616,85,1,3,2,1,1,NA,2
2,"05","001",1,17229618,89,1,5,3,1,1,NA,4
2,"05","001",1,17229621,259,1,1,1,1,1,NA,1
2,"05","001",1,17229622,24,1,1,1,1,1,NA,4
2,"05","001",1,17229623,45,1,3,1,1,1,NA,1
2,"05","001",1,17229624,79,1,2,1,1,1,NA,1
2,"05","001",1,17229625,16,1,2,2,3,1,NA,2
2,"05","001",1,17229625,16,2,1,1,1,1,NA,1
2,"05","001",1,17229626,258,1,4,2,1,1,NA,2
2,"05","001",1,17229627,1,1,1,1,1,1,NA,1
2,"05","001",1,17229628,1,1,1,1,1,1,NA,1
2,"05","001",1,17229631,3,1,4,3,1,1,NA,2
2,"05","001",1,17229633,76,1,3,1,1,1,NA,2
2,"05","001",1,17229634,51,1,3,1,1,1,1,1
2,"05","001",1,17229635,14,1,2,2,1,1,NA,2
2,"05","001",1,17229636,253,1,2,2,1,1,NA,3
2,"05","001",1,17229637,2,1,4,2,1,1,NA,4
2,"05","001",1,17229639,21,1,3,2,1,1,1,1
2,"05","001",1,17229641,29,1,3,2,1,1,NA,2
2,"05","001",1,17229642,25,1,3,2,1,1,NA,3
2,"05","001",1,17229643,87,1,2,1,1,1,NA,1
2,"05","001",1,17229644,69,1,5,3,1,1,NA,2
2,"05","001",1,17229645,12,1,1,1,1,1,NA,1
2,"05","001",1,17229647,264,1,2,1,1,1,NA,1
2,"05","001",1,17229648,3,1,4,3,1,1,NA,3
2,"05","001",1,17229650,44,1,3,2,1,1,NA,2
2,"05","001",1,17229653,1,1,2,2,1,1,NA,3
2,"05","001",1,17229654,252,1,2,2,1,1,NA,2
2,"05","001",1,17229656,89,1,3,1,1,1,NA,2
2,"05","001",1,17229657,13,1,4,2,1,1,NA,5
2,"05","001",1,17229658,9,1,3,3,1,1,1,3
2,"05","001",1,17229659,1,1,4,2,1,1,NA,4
2,"05","001",1,17229661,34,1,4,3,1,1,NA,4
2,"05","001",1,17229665,20,1,4,3,1,1,NA,5
2,"05","001",1,17229666,13,1,3,2,1,1,NA,1
2,"05","001",1,17229668,68,1,5,3,1,1,NA,2
2,"05","001",1,17229669,263,1,2,2,2,1,NA,2
2,"05","001",1,17229671,3,1,3,2,1,1,NA,4
2,"05","001",1,17229674,17,1,4,3,1,1,NA,5
2,"05","001",1,17229678,254,1,2,1,1,1,NA,1
2,"05","001",1,17229679,4,1,1,1,1,1,NA,3
2,"05","001",1,17229680,12,1,3,2,1,1,NA,4
2,"05","001",1,17229685,265,1,1,1,1,1,NA,1
2,"05","001",1,17229687,18,1,4,3,1,1,NA,4
2,"05","001",1,17229689,10,1,4,2,1,1,NA,2
2,"05","001",1,17229690,19,1,4,2,1,1,NA,3
2,"05","001",1,17229691,3,1,3,2,1,1,NA,2
2,"05","001",1,17229693,55,1,4,2,1,1,NA,1
2,"05","001",1,17229696,26,1,3,2,1,1,NA,2
2,"05","001",1,17229697,250,1,2,1,1,1,NA,2
2,"05","001",1,17229698,26,1,3,1,1,1,NA,1
2,"05","001",1,17229701,3,1,1,1,1,1,NA,3
2,"05","001",1,17229707,260,1,3,2,1,1,NA,4
2,"05","001",1,17229709,3,1,2,1,1,1,NA,2
2,"05","001",1,17229712,7,1,1,1,6,NA,NA,1
2,"05","001",1,17229715,28,1,5,3,1,1,NA,3
2,"05","001",1,17229717,13,1,3,1,1,1,NA,1
2,"05","001",1,17229719,25,1,5,4,1,1,NA,4
2,"05","001",1,17229727,9,1,2,1,1,2,NA,1
2,"05","001",1,17229731,2,1,4,3,1,1,NA,1
2,"05","001",1,17229733,6,1,1,1,6,NA,NA,2
2,"05","001",1,17229737,23,1,6,1,1,1,NA,2
2,"05","001",1,17229740,18,1,3,2,1,1,NA,4
2,"05","001",1,17229751,29,1,5,3,1,1,NA,2
2,"05","001",1,17229753,3,1,3,2,1,1,NA,4
2,"05","001",1,17229758,2,1,3,2,1,1,NA,2
2,"05","001",1,17229759,5,1,1,1,6,NA,NA,1
2,"05","001",1,17229764,35,1,3,1,1,1,NA,2
2,"05","001",1,17229778,4,1,1,1,6,NA,NA,1
2,"05","001",1,17229780,34,1,5,3,1,1,NA,3
2,"05","001",1,17229782,1,1,5,1,1,1,NA,1
2,"05","001",1,17229785,3,1,3,2,1,1,NA,6
2,"05","001",1,17229786,19,1,3,2,1,1,NA,4
2,"05","001",1,17229810,3,1,1,1,1,1,NA,2
2,"05","001",1,17229814,25,1,3,2,1,1,NA,5
2,"05","001",1,17229829,38,1,5,3,1,1,NA,3
2,"05","001",1,17229835,1,1,3,2,1,1,NA,3
2,"05","001",1,17229846,2,1,1,1,1,1,NA,2
2,"05","001",1,17229859,17,1,4,2,1,1,NA,2
2,"05","001",1,17229860,1,1,3,2,1,1,NA,1
2,"05","001",1,17229875,162,1,5,3,1,1,NA,2
2,"05","001",1,17229881,25,1,1,1,6,NA,NA,1
2,"05","001",1,17229886,10,1,3,1,1,1,NA,3
2,"05","001",1,17229891,47,1,5,3,1,1,NA,4
2,"05","001",1,17229893,1,1,1,1,6,NA,NA,1
2,"05","001",1,17229904,5,1,4,1,1,1,NA,2
2,"05","001",1,17229906,24,1,1,1,6,NA,NA,2
2,"05","001",1,17229907,2,1,3,2,1,1,NA,2
2,"05","001",1,17229920,4,1,5,4,1,1,NA,8
2,"05","001",1,17229923,13,1,4,2,3,1,NA,2
2,"05","001",1,17229928,1,1,3,1,1,1,NA,2
2,"05","001",1,17229931,22,1,1,1,6,NA,NA,2
2,"05","001",1,17229944,8,1,1,1,6,NA,NA,1
2,"05","001",1,17229950,1,1,3,2,1,1,NA,1
2,"05","001",1,17229951,2,1,1,1,6,NA,NA,1
2,"05","001",1,17229954,1,1,1,1,2,1,NA,1
2,"05","001",1,17229958,3,1,5,3,1,1,NA,1
2,"05","001",1,17229959,18,1,1,1,6,NA,NA,2
2,"05","001",1,17229961,1,1,3,2,1,1,NA,2
2,"05","001",1,17229967,9,1,2,1,1,1,NA,2
2,"05","001",1,17229975,2,1,5,1,1,1,NA,1
2,"05","001",1,17229991,15,1,1,1,6,NA,NA,2
2,"05","001",1,17229994,4,1,6,5,1,1,NA,5
2,"05","001",1,17229994,4,2,5,4,1,1,NA,1
2,"05","001",1,17229996,3,1,3,2,1,1,NA,2
2,"05","001",1,17229997,1,1,5,4,1,1,NA,4
2,"05","001",1,17230008,1,1,5,3,1,1,NA,3
2,"05","001",1,17230017,12,1,1,1,6,NA,NA,2
2,"05","001",1,17230019,2,1,2,1,1,1,NA,1
2,"05","001",1,17230026,17,1,5,3,1,1,NA,4
2,"05","001",1,17230028,1,1,6,3,1,1,NA,2
2,"05","001",1,17230028,1,2,6,3,1,1,NA,2
2,"05","001",1,17230034,1,1,2,1,1,1,NA,1
2,"05","001",1,17230035,13,1,5,4,1,1,1,5
2,"05","001",1,17230037,20,1,2,1,1,1,NA,1
2,"05","001",1,17230041,16,1,2,1,1,1,NA,1
2,"05","001",1,17230046,1,1,2,2,1,1,NA,3
2,"05","001",1,17230053,12,1,2,1,3,1,NA,1
2,"05","001",1,17230065,5,1,6,4,1,1,NA,4
2,"05","001",1,17230068,1,1,5,2,1,1,NA,2
2,"05","001",1,17230091,1,1,4,3,1,1,NA,3
2,"05","001",1,17230107,2,1,3,2,1,1,NA,4
2,"05","001",1,17230117,1,1,3,2,1,1,NA,2
2,"05","001",1,17230126,1,1,5,4,1,99,NA,2
2,"05","001",1,17230128,2,1,3,2,3,1,NA,1
2,"05","001",1,17230131,9,1,2,2,1,99,NA,2
2,"05","001",1,17230133,3,1,3,2,1,1,NA,2
2,"05","001",1,17230140,27,1,3,2,1,1,NA,2
2,"05","001",1,17230144,5,1,5,1,1,1,NA,1
2,"05","001",1,17230157,7,1,8,1,6,NA,NA,1
2,"05","001",1,17230161,1,1,4,3,1,1,NA,3
2,"05","001",1,17230168,6,1,1,1,6,NA,NA,2
2,"05","001",1,17230173,20,1,3,2,1,1,NA,4
2,"05","001",1,17230183,3,1,5,4,1,1,NA,6
2,"05","001",1,17230186,5,1,1,1,6,NA,NA,1
2,"05","001",1,17230191,6,1,4,3,1,1,NA,4
2,"05","001",1,17230197,4,1,1,1,6,NA,NA,1
2,"05","001",1,17230204,3,1,1,1,6,NA,NA,1
2,"05","001",1,17230207,1,1,3,2,1,1,NA,2
2,"05","001",1,17230215,2,1,1,1,6,NA,NA,3
2,"05","001",1,17230217,3,1,4,2,1,1,NA,2
2,"05","001",1,17230220,9,1,1,1,6,NA,NA,3
2,"05","001",1,17230223,2,1,2,1,1,1,NA,1
2,"05","001",1,17230226,1,1,3,2,1,1,NA,3
2,"05","001",1,17230228,1,1,3,2,1,1,NA,3
2,"05","001",1,17230233,15,1,2,1,1,1,NA,1
2,"05","001",1,17230236,13,1,3,1,1,1,NA,1
2,"05","001",1,17230242,11,1,2,1,1,1,NA,1
2,"05","001",1,17230246,10,1,4,3,1,1,NA,3
2,"05","001",1,17230257,1,1,1,1,3,1,NA,4
2,"05","001",1,17230269,6,1,1,1,6,NA,NA,4
2,"05","001",1,17230274,1,1,7,2,1,1,NA,3
2,"05","001",1,17230275,1,1,1,1,6,NA,NA,4
2,"05","001",1,17230279,3,1,1,1,4,1,NA,1
2,"05","001",1,17230283,1,1,3,1,3,1,NA,1
2,"05","001",1,17230286,2,1,4,3,1,1,NA,4
2,"05","001",1,17230289,1,1,1,1,3,1,NA,1
2,"05","001",1,17230293,3,1,3,1,1,1,NA,2
2,"05","001",1,17230294,5,1,5,3,1,1,NA,4
2,"05","001",1,17230317,7,1,3,2,1,1,NA,3
2,"05","001",1,17230340,8,1,1,1,6,NA,NA,1
2,"05","001",1,17230355,8,1,4,3,1,1,NA,4
2,"05","001",1,17230356,7,1,4,3,1,1,NA,6
2,"05","001",1,17230370,4,1,2,1,1,1,NA,1
2,"05","001",1,17230387,3,1,2,1,1,1,NA,4
2,"05","001",1,17230393,1,1,4,2,1,1,NA,3
2,"05","001",1,17230402,1,1,4,3,1,1,NA,6
2,"05","001",1,17230418,1,1,4,2,1,1,NA,2
2,"05","001",1,17230423,2,1,4,3,1,1,NA,3
2,"05","001",1,17230440,1,1,2,1,1,1,NA,2
2,"05","001",1,17230446,1,1,3,1,1,1,1,1
2,"05","001",1,17230456,2,1,1,1,1,1,NA,2
2,"05","001",1,17230465,1,1,5,4,1,1,NA,4
2,"05","001",1,17230466,8,1,3,1,1,1,NA,2
2,"05","001",1,17230483,2,1,2,2,5,1,NA,3
2,"05","001",1,17230489,7,1,3,2,1,1,NA,1
2,"05","001",1,17230490,5,1,3,2,1,1,NA,3
2,"05","001",1,17230494,11,1,6,2,1,1,NA,5
2,"05","001",1,17230495,4,1,3,2,1,1,NA,2
2,"05","001",1,17230499,4,1,3,2,1,1,NA,3
2,"05","001",1,17230510,3,1,3,1,1,1,NA,1
2,"05","001",1,17230513,4,1,5,2,1,1,NA,2
2,"05","001",1,17230521,9,1,1,1,6,NA,NA,3
2,"05","001",1,17230531,5,1,3,1,1,1,NA,1
2,"05","001",1,17230540,5,1,2,1,1,1,NA,1
2,"05","001",1,17230541,7,1,2,1,1,1,NA,1
2,"05","001",1,17230545,11,1,3,2,1,1,NA,3
2,"05","001",1,17230555,5,1,1,1,2,1,NA,2
2,"05","001",1,17230560,4,1,3,2,1,1,NA,3
2,"05","001",1,17230573,3,1,2,1,1,1,NA,2
2,"05","001",1,17230574,9,1,3,2,1,1,NA,2
2,"05","001",1,17230579,3,1,3,2,1,1,NA,3
2,"05","001",1,17230586,10,1,3,2,1,1,NA,2
2,"05","001",1,17230591,2,1,5,2,1,1,NA,3
2,"05","001",1,17230599,2,1,3,2,1,1,NA,6
2,"05","001",1,17230600,3,1,3,2,1,1,NA,3
2,"05","001",1,17230602,3,1,1,1,6,NA,NA,2
2,"05","001",1,17230609,2,1,2,1,1,1,NA,3
2,"05","001",1,17230613,2,1,3,2,1,1,NA,2
2,"05","001",1,17230618,1,1,5,2,1,1,NA,3
2,"05","001",1,17230619,21,1,4,3,1,1,NA,1
2,"05","001",1,17230621,8,1,4,1,1,1,NA,2
2,"05","001",1,17230623,4,1,3,2,1,1,NA,4
2,"05","001",1,17230629,3,1,4,1,1,1,NA,1
2,"05","001",1,17230633,9,1,4,1,1,1,NA,2
