"TIPO_REG","U_DPTO","U_MPIO","UA_CLASE","COD_ENCUESTAS","U_VIVIENDA","H_NROHOG","H_NRO_CUARTOS","H_NRO_DORMIT","H_DONDE_PREPALIM","H_AGUA_COCIN","HA_NRO_FALL","HA_TOT_PER"
2,"05","001",1,10651926,2,1,3,2,1,1,NA,3
2,"05","001",1,10651931,3,1,3,2,1,1,NA,3
2,"05","001",1,10651943,4,1,3,2,1,3,NA,3
2,"05","001",1,10651946,6,1,3,2,1,1,NA,3
2,"05","001",1,10651959,6,1,3,2,1,1,NA,3
2,"05","001",1,10651967,12,1,3,1,1,1,NA,1
2,"05","001",1,10651973,4,1,3,2,1,1,NA,1
2,"05","001",1,10651975,1,1,4,3,1,1,NA,4
2,"05","001",1,10651993,3,1,3,2,1,1,NA,3
2,"05","001",1,10652004,2,1,3,2,1,1,NA,3
2,"05","001",1,10652007,7,1,5,3,1,1,NA,4
2,"05","001",1,10652014,1,1,5,3,1,1,NA,3
2,"05","001",1,10652017,1,1,2,1,1,1,NA,3
2,"05","001",1,10652019,4,1,5,4,1,1,NA,4
2,"05","001",1,10652020,1,1,4,3,1,1,NA,3
2,"05","001",1,10652020,1,2,4,2,2,1,NA,3
2,"05","001",1,10652029,2,1,3,2,1,1,NA,4
2,"05","001",1,10652036,8,1,6,4,1,1,NA,2
2,"05","001",1,10652038,4,1,2,1,6,NA,NA,1
2,"05","001",1,10652041,3,1,2,1,1,1,NA,2
2,"05","001",1,10652042,3,1,3,2,1,1,NA,4
2,"05","001",1,10652046,1,1,3,2,1,1,NA,3
2,"05","001",1,10652051,5,1,3,2,1,1,NA,5
2,"05","001",1,10652055,2,1,2,1,1,1,NA,1
2,"05","001",1,10652060,1,1,2,2,1,1,NA,2
2,"05","001",1,10652061,2,1,1,1,1,1,NA,3
2,"05","001",1,10652063,13,1,3,2,1,1,NA,2
2,"05","001",1,10652066,27,1,3,2,1,1,NA,3
2,"05","001",1,10652067,2,1,1,1,2,1,NA,4
2,"05","001",1,10652068,1,1,2,1,1,1,NA,2
2,"05","001",1,10652069,1,1,3,1,1,1,NA,1
2,"05","001",1,10652069,1,2,2,1,1,1,NA,2
2,"05","001",1,10652071,2,1,3,1,1,1,NA,1
2,"05","001",1,10652072,1,1,3,1,1,1,NA,2
2,"05","001",1,10652073,5,1,3,2,1,1,NA,2
2,"05","001",1,10652074,13,1,3,2,1,1,NA,3
2,"05","001",1,10652076,7,1,3,2,1,1,NA,2
2,"05","001",1,10652077,22,1,4,1,1,1,NA,1
2,"05","001",1,10652078,2,1,2,1,1,1,NA,3
2,"05","001",1,10652079,29,1,1,1,1,1,NA,1
2,"05","001",1,10652080,7,1,3,2,1,1,NA,5
2,"05","001",1,10652082,2,1,2,1,1,1,NA,4
2,"05","001",1,10652084,9,1,3,2,1,1,NA,1
2,"05","001",1,10652085,10,1,3,2,1,1,NA,3
2,"05","001",1,10652086,24,1,3,2,1,1,NA,3
2,"05","001",1,10652087,1,1,2,1,1,1,NA,2
2,"05","001",1,10652089,1,1,3,2,1,1,NA,5
2,"05","001",1,10652090,1,1,2,1,1,1,NA,1
2,"05","001",1,10652091,5,1,3,2,1,1,NA,4
2,"05","001",1,10652092,1,1,1,1,2,1,NA,2
2,"05","001",1,10652094,3,1,2,2,1,1,NA,2
2,"05","001",1,10652095,7,1,3,2,1,1,NA,2
2,"05","001",1,10652096,50,1,4,3,1,1,NA,4
2,"05","001",1,10652097,3,1,1,1,1,1,NA,1
2,"05","001",1,10652099,1,1,5,4,1,1,NA,7
2,"05","001",1,10652100,3,1,5,4,1,1,NA,9
2,"05","001",1,10652102,1,1,2,2,1,1,NA,2
2,"05","001",1,10652103,1,1,5,1,1,1,NA,3
2,"05","001",1,10652104,35,1,4,3,1,1,NA,4
2,"05","001",1,10652105,52,1,4,3,1,1,NA,4
2,"05","001",1,10652106,1,1,2,1,1,1,NA,1
2,"05","001",1,10652107,1,1,3,2,1,1,NA,3
2,"05","001",1,10652108,2,1,2,1,1,1,NA,3
2,"05","001",1,10652109,1,1,3,2,1,1,NA,2
2,"05","001",1,10652113,20,1,1,1,1,1,NA,1
2,"05","001",1,10652114,4,1,3,2,1,1,NA,6
2,"05","001",1,10652115,1,1,3,2,1,1,NA,1
2,"05","001",1,10652116,2,1,3,3,1,1,NA,4
2,"05","001",1,10652117,3,1,3,2,1,1,NA,5
2,"05","001",1,10652118,1,1,2,1,1,1,NA,2
2,"05","001",1,10652119,29,1,2,1,1,1,NA,2
2,"05","001",1,10652120,8,1,3,2,1,1,NA,3
2,"05","001",1,10652122,9,1,3,2,1,1,NA,4
2,"05","001",1,10652123,4,1,2,1,1,1,NA,1
2,"05","001",1,10652124,11,1,1,1,1,1,NA,1
2,"05","001",1,10652127,5,1,99,99,9,99,1,7
2,"05","001",1,10652128,1,1,1,1,1,1,NA,2
2,"05","001",1,10652129,1,1,2,1,1,1,NA,1
2,"05","001",1,10652130,2,1,2,1,1,1,NA,1
2,"05","001",1,10652131,7,1,3,2,1,1,NA,7
2,"05","001",1,10652133,32,1,4,3,1,1,NA,6
2,"05","001",1,10652134,8,1,4,3,1,1,NA,2
2,"05","001",1,10652135,2,1,2,1,1,1,NA,3
2,"05","001",1,10652138,1,1,5,4,1,1,NA,4
2,"05","001",1,10652141,3,1,3,2,1,1,NA,3
2,"05","001",1,10652142,4,1,4,2,1,1,NA,3
2,"05","001",1,10652143,1,1,3,2,1,1,NA,2
2,"05","001",1,10652145,1,1,1,1,2,1,NA,3
2,"05","001",1,10652148,25,1,3,2,1,1,NA,2
2,"05","001",1,10652150,10,1,1,1,1,1,NA,1
2,"05","001",1,10652152,5,1,3,2,1,1,NA,2
2,"05","001",1,10652153,4,1,3,1,1,1,NA,1
2,"05","001",1,10652154,1,1,4,3,1,1,NA,5
2,"05","001",1,10652155,2,1,3,3,1,1,NA,3
2,"05","001",1,10652155,2,2,3,2,1,1,NA,2
2,"05","001",1,10652156,21,1,5,4,1,1,NA,6
2,"05","001",1,10652157,4,1,1,1,1,1,NA,1
2,"05","001",1,10652158,1,1,2,1,1,1,NA,1
2,"05","001",1,10652159,10,1,1,1,1,1,NA,3
2,"05","001",1,10652160,4,1,2,2,1,1,NA,2
2,"05","001",1,10652161,1,1,3,1,1,1,NA,1
2,"05","001",1,10652162,3,1,2,1,1,1,NA,3
2,"05","001",1,10652163,2,1,2,2,1,1,NA,3
2,"05","001",1,10652164,2,1,3,2,1,1,NA,2
2,"05","001",1,10652165,3,1,3,2,1,1,NA,5
2,"05","001",1,10652166,1,1,3,2,1,1,NA,3
2,"05","001",1,10652167,13,1,3,2,1,1,NA,3
2,"05","001",1,10652168,12,1,2,1,1,1,NA,1
2,"05","001",1,10652174,8,1,1,1,1,1,NA,1
2,"05","001",1,10652175,2,1,2,1,1,1,NA,1
2,"05","001",1,10652176,7,1,1,1,2,1,NA,3
2,"05","001",1,10652177,14,1,3,2,1,1,NA,4
2,"05","001",1,10652178,23,1,3,2,1,1,NA,1
2,"05","001",1,10652179,1,1,3,2,1,1,NA,4
2,"05","001",1,10652181,5,1,2,1,1,1,NA,1
2,"05","001",1,10652182,7,1,2,2,1,1,NA,2
2,"05","001",1,10652183,30,1,3,2,1,1,NA,4
2,"05","001",1,10652185,2,1,3,2,1,1,NA,2
2,"05","001",1,10652186,12,1,3,2,1,1,NA,2
2,"05","001",1,10652188,9,1,3,2,1,1,NA,4
2,"05","001",1,10652190,7,1,3,2,1,1,NA,4
2,"05","001",1,10652194,2,1,4,2,1,1,NA,3
2,"05","001",1,10652195,17,1,1,1,2,1,NA,1
2,"05","001",1,10652196,15,1,3,2,1,1,NA,3
2,"05","001",1,10652197,6,1,3,2,1,1,NA,3
2,"05","001",1,10652198,6,1,3,2,1,1,NA,5
2,"05","001",1,10652203,13,1,1,1,2,1,NA,2
2,"05","001",1,10652204,11,1,3,2,1,1,NA,5
2,"05","001",1,10652205,12,1,3,1,1,1,NA,2
2,"05","001",1,10652206,2,1,3,2,1,1,NA,2
2,"05","001",1,10652207,10,1,2,1,1,1,NA,1
2,"05","001",1,10652208,7,1,2,1,1,1,NA,3
2,"05","001",1,10652209,33,1,2,1,1,1,NA,1
2,"05","001",1,10652210,25,1,3,2,1,1,NA,4
2,"05","001",1,10652211,1,1,2,1,1,1,NA,1
2,"05","001",1,10652212,1,1,3,2,1,1,NA,2
2,"05","001",1,10652214,2,1,4,3,1,1,NA,3
2,"05","001",1,10652216,3,1,3,2,1,1,NA,3
2,"05","001",1,10652217,13,1,1,1,1,1,NA,1
2,"05","001",1,10652217,13,2,3,2,1,1,NA,3
2,"05","001",1,10652219,3,1,4,2,1,1,NA,4
2,"05","001",1,10652220,2,1,2,1,1,1,NA,2
2,"05","001",1,10652222,1,1,4,2,1,1,1,2
2,"05","001",1,10652223,3,1,3,2,1,1,NA,6
2,"05","001",1,10652230,1,1,2,2,1,1,NA,5
2,"05","001",1,10652232,2,1,3,2,1,1,NA,3
2,"05","001",1,10652240,4,1,4,2,1,1,NA,3
2,"05","001",1,10652255,34,1,3,2,1,1,NA,3
2,"05","001",1,10652263,2,1,2,2,1,1,NA,5
2,"05","001",1,10652267,3,1,3,2,1,1,NA,5
2,"05","001",1,10652268,7,1,5,4,1,1,NA,5
2,"05","001",1,10652269,2,1,3,2,1,1,NA,3
2,"05","001",1,10652280,5,1,4,3,1,1,NA,7
2,"05","001",1,10652289,1,1,2,1,1,1,NA,4
2,"05","001",1,10652292,17,1,1,1,2,1,NA,2
2,"05","001",1,10652301,4,1,5,4,1,1,NA,6
2,"05","001",1,10652304,1,1,4,3,1,1,NA,5
2,"05","001",1,10652307,14,1,3,2,1,1,NA,2
2,"05","001",1,10652316,11,1,2,1,1,1,NA,1
2,"05","001",1,10652319,6,1,2,1,1,1,NA,4
2,"05","001",1,10652329,6,1,3,2,1,1,NA,3
2,"05","001",1,10652333,6,1,3,2,1,1,NA,3
2,"05","001",1,10652338,4,1,3,1,1,1,NA,1
2,"05","001",1,10652344,8,1,5,4,1,1,NA,8
2,"05","001",1,10652347,4,1,2,2,1,1,NA,5
2,"05","001",1,10652348,9,1,4,3,1,1,NA,9
2,"05","001",1,10652359,3,1,1,1,1,1,NA,2
2,"05","001",1,10652366,6,1,1,1,1,1,NA,2
2,"05","001",1,10652373,29,1,1,1,2,1,NA,4
2,"05","001",1,10652375,5,1,1,1,1,1,NA,3
2,"05","001",1,10652383,5,1,1,1,1,1,NA,4
2,"05","001",1,10652386,26,1,1,1,2,1,NA,1
2,"05","001",1,10652388,9,1,2,1,1,1,NA,3
2,"05","001",1,10652392,6,1,2,1,1,1,NA,2
2,"05","001",1,10652395,5,1,3,2,1,1,NA,3
2,"05","001",1,10652396,5,1,2,2,1,1,NA,3
2,"05","001",1,10652398,8,1,2,1,1,1,NA,1
2,"05","001",1,10652401,9,1,1,1,2,1,NA,4
2,"05","001",1,10652405,5,1,3,1,1,1,NA,3
2,"05","001",1,10652412,4,1,1,1,2,1,NA,4
2,"05","001",1,10652415,6,1,3,2,1,1,1,4
2,"05","001",1,10652417,2,1,2,1,1,1,NA,1
2,"05","001",1,10652419,23,1,2,1,1,1,NA,1
2,"05","001",1,10652420,4,1,2,2,1,1,NA,2
2,"05","001",1,10652421,1,1,1,1,1,1,NA,2
2,"05","001",1,10652422,1,1,2,1,1,1,NA,1
2,"05","001",1,10652423,5,1,1,1,1,1,NA,5
2,"05","001",1,10652424,1,1,1,1,2,1,NA,1
2,"05","001",1,10652425,16,1,1,1,1,1,NA,1
2,"05","001",1,10652427,5,1,3,1,1,1,NA,4
2,"05","001",1,10652428,31,1,2,1,1,1,NA,1
2,"05","001",1,10652429,6,1,2,1,1,1,NA,1
2,"05","001",1,10652430,3,1,1,1,1,1,NA,1
2,"05","001",1,10652431,1,1,2,1,1,1,NA,2
2,"05","001",1,10652432,5,1,2,1,1,1,NA,5
2,"05","001",1,10652433,5,1,2,1,1,1,NA,2
2,"05","001",1,10652434,3,1,1,1,1,1,NA,1
2,"05","001",1,10652435,1,1,2,1,1,1,NA,1
2,"05","001",1,10652436,1,1,5,4,1,1,NA,4
2,"05","001",1,10652437,3,1,3,2,1,1,NA,1
2,"05","001",1,10652438,1,1,3,2,1,1,NA,3
2,"05","001",1,10652439,4,1,1,1,1,1,NA,1
2,"05","001",1,10652440,2,1,6,5,1,1,NA,6
2,"05","001",1,10652441,2,1,1,1,1,1,NA,3
2,"05","001",1,10652442,9,1,1,1,1,1,NA,4
2,"05","001",1,10652443,19,1,3,2,1,1,NA,2
2,"05","001",1,10652444,3,1,1,1,3,1,NA,4
2,"05","001",1,10652445,6,1,1,1,2,1,NA,1
2,"05","001",1,10652446,1,1,2,1,1,1,NA,2
2,"05","001",1,10652447,1,1,2,2,1,1,NA,6
2,"05","001",1,10652449,4,1,1,1,1,1,NA,2
2,"05","001",1,10652450,6,1,2,2,1,1,NA,2
2,"05","001",1,10652452,5,1,2,2,1,1,NA,6
2,"05","001",1,10652454,1,1,3,2,1,1,NA,5
2,"05","001",1,10652455,10,1,1,1,2,1,NA,1
2,"05","001",1,10652456,1,1,3,1,1,1,NA,1
2,"05","001",1,10652457,7,1,4,3,1,1,NA,6
2,"05","001",1,10652458,5,1,1,1,1,1,NA,1
2,"05","001",1,10652459,21,1,3,2,1,1,NA,4
2,"05","001",1,10652460,1,1,3,2,1,1,NA,3
2,"05","001",1,10652461,1,1,1,1,1,1,NA,2
2,"05","001",1,10652463,28,1,2,2,1,1,NA,5
2,"05","001",1,10652464,4,1,3,2,1,1,NA,4
2,"05","001",1,10652465,1,1,4,3,1,1,NA,4
2,"05","001",1,10652466,6,1,1,1,1,1,NA,1
2,"05","001",1,10652467,18,1,3,2,1,1,NA,1
2,"05","001",1,10652469,1,1,2,2,1,1,NA,3
2,"05","001",1,10652471,2,1,2,1,1,1,NA,3
2,"05","001",1,10652473,10,1,1,1,1,1,NA,1
2,"05","001",1,10652474,17,1,2,1,1,1,NA,2
2,"05","001",1,10652477,1,1,3,2,1,1,NA,2
2,"05","001",1,10652478,1,1,1,1,1,1,NA,1
2,"05","001",1,10652479,3,1,2,2,1,1,NA,2
2,"05","001",1,10652480,16,1,1,1,1,1,NA,3
2,"05","001",1,10652481,1,1,2,2,1,1,NA,4
2,"05","001",1,10652482,22,1,3,2,1,1,NA,3
2,"05","001",1,10652483,6,1,1,1,1,1,NA,2
2,"05","001",1,10652485,3,1,3,2,1,1,NA,5
2,"05","001",1,10652486,1,1,1,1,1,1,NA,1
2,"05","001",1,10652487,1,1,3,2,1,1,NA,4
2,"05","001",1,10652489,1,1,3,2,1,1,NA,5
2,"05","001",1,10652490,5,1,4,3,1,1,NA,3
2,"05","001",1,10652491,1,1,3,2,1,1,NA,3
2,"05","001",1,10652493,5,1,3,2,1,1,NA,3
2,"05","001",1,10652495,5,1,6,6,1,1,NA,9
2,"05","001",1,10652496,1,1,2,1,1,1,NA,2
2,"05","001",1,10652497,1,1,1,1,1,1,NA,2
2,"05","001",1,10652498,15,1,2,2,1,1,NA,5
2,"05","001",1,10652499,3,1,3,2,1,1,NA,4
2,"05","001",1,10652500,1,1,1,1,1,1,NA,3
2,"05","001",1,10652501,21,1,3,3,1,1,NA,4
2,"05","001",1,10652502,1,1,2,1,1,1,NA,2
2,"05","001",1,10652504,7,1,3,2,1,1,NA,4
2,"05","001",1,10652505,1,1,1,1,1,1,NA,2
2,"05","001",1,10652506,17,1,1,1,1,1,NA,1
2,"05","001",1,10652508,1,1,3,3,1,1,NA,1
2,"05","001",1,10652510,1,1,1,1,2,1,NA,2
2,"05","001",1,10652511,10,1,1,1,3,1,NA,3
2,"05","001",1,10652512,7,1,2,2,1,1,NA,5
2,"05","001",1,10652513,1,1,3,2,1,1,NA,2
2,"05","001",1,10652514,2,1,2,1,1,1,NA,3
2,"05","001",1,10652517,5,1,2,1,1,1,NA,2
2,"05","001",1,10652518,5,1,2,1,1,1,NA,2
2,"05","001",1,10652519,1,1,1,1,1,1,NA,1
2,"05","001",1,10652521,23,1,3,2,1,1,NA,4
2,"05","001",1,10652522,6,1,3,2,1,1,NA,4
2,"05","001",1,10652523,7,1,1,1,1,1,NA,2
2,"05","001",1,10652524,2,1,3,2,1,1,NA,3
2,"05","001",1,10652525,4,1,2,1,1,1,NA,2
2,"05","001",1,10652527,6,1,4,3,1,1,NA,5
2,"05","001",1,10652528,4,1,3,2,1,1,NA,4
2,"05","001",1,10652529,4,1,4,3,3,1,NA,4
2,"05","001",1,10652530,2,1,3,3,1,1,NA,5
2,"05","001",1,10652531,2,1,2,1,1,1,NA,1
2,"05","001",1,10652532,22,1,3,2,1,1,NA,1
2,"05","001",1,10652534,3,1,3,2,1,1,NA,4
2,"05","001",1,10652535,26,1,3,2,1,1,NA,3
2,"05","001",1,10652536,2,1,1,1,6,NA,NA,1
2,"05","001",1,10652537,19,1,4,3,1,1,NA,8
2,"05","001",1,10652539,2,1,2,2,1,1,NA,2
2,"05","001",1,10652541,2,1,3,2,1,1,NA,2
2,"05","001",1,10652543,9,1,2,1,1,1,NA,3
2,"05","001",1,10652544,2,1,3,3,1,1,NA,7
2,"05","001",1,10652546,22,1,1,1,1,1,NA,3
2,"05","001",1,10652547,2,1,3,2,1,1,NA,2
2,"05","001",1,10652548,1,1,2,1,1,1,NA,1
2,"05","001",1,10652549,4,1,2,1,1,1,NA,1
2,"05","001",1,10652550,9,1,3,2,1,1,NA,1
2,"05","001",1,10652551,3,1,1,1,2,1,NA,1
2,"05","001",1,10652552,6,1,3,2,1,1,NA,3
2,"05","001",1,10652553,1,1,3,2,1,1,NA,4
2,"05","001",1,10652554,18,1,1,1,1,1,NA,2
2,"05","001",1,10652557,1,1,3,2,1,1,NA,6
2,"05","001",1,10652558,4,1,1,1,1,1,NA,2
2,"05","001",1,10652559,5,1,3,2,1,1,NA,3
2,"05","001",1,10652560,5,1,4,3,1,1,NA,3
2,"05","001",1,10652561,12,1,3,2,1,1,NA,2
2,"05","001",1,10652563,28,1,3,2,1,1,NA,4
2,"05","001",1,10652564,1,1,1,1,1,1,NA,2
2,"05","001",1,10652565,17,1,2,2,1,1,NA,3
2,"05","001",1,10652566,30,1,1,1,1,1,NA,2
2,"05","001",1,10652566,30,2,2,2,5,99,NA,1
2,"05","001",1,10652568,25,1,1,1,1,1,NA,2
2,"05","001",1,10652569,3,1,4,3,1,1,1,4
2,"05","001",1,10652571,27,1,4,3,1,1,NA,1
2,"05","001",1,10652572,6,1,4,1,1,1,1,1
2,"05","001",1,10652573,21,1,3,2,1,1,NA,4
2,"05","001",1,10652574,10,1,3,2,1,1,NA,3
2,"05","001",1,10652575,23,1,2,2,1,1,NA,3
2,"05","001",1,10652576,5,1,1,1,1,1,NA,1
2,"05","001",1,10652578,2,1,2,2,1,1,NA,5
2,"05","001",1,10652579,6,1,4,3,1,1,NA,4
2,"05","001",1,10652580,3,1,4,3,1,1,NA,3
2,"05","001",1,10652581,4,1,4,3,1,1,NA,4
2,"05","001",1,10652583,18,1,3,2,1,1,NA,1
2,"05","001",1,10652585,18,1,3,2,1,1,NA,2
2,"05","001",1,10652586,2,1,2,2,1,1,NA,3
2,"05","001",1,10652587,24,1,3,2,1,1,NA,1
2,"05","001",1,10652589,16,1,3,2,1,1,NA,3
2,"05","001",1,10652590,25,1,2,1,1,1,NA,4
2,"05","001",1,10652591,3,1,5,4,1,1,NA,4
2,"05","001",1,10652592,4,1,3,2,1,1,NA,4
2,"05","001",1,10652593,3,1,4,3,1,1,NA,5
2,"05","001",1,10652594,13,1,2,1,1,1,NA,2
2,"05","001",1,10652596,4,1,4,3,1,1,NA,3
2,"05","001",1,10652597,6,1,3,2,1,1,NA,2
2,"05","001",1,10652600,2,1,4,3,1,1,NA,4
2,"05","001",1,10652602,3,1,3,2,3,1,NA,4
2,"05","001",1,10652604,27,1,1,1,1,1,NA,2
2,"05","001",1,10652606,20,1,3,2,1,1,NA,3
2,"05","001",1,10652607,3,1,2,1,1,1,NA,1
2,"05","001",1,10652608,24,1,1,1,1,1,NA,2
2,"05","001",1,10652609,20,1,1,1,6,NA,NA,2
2,"05","001",1,10652610,12,1,4,3,1,1,NA,6
2,"05","001",1,10652611,7,1,4,3,1,1,NA,2
2,"05","001",1,10652613,8,1,3,2,1,1,NA,3
2,"05","001",1,10652614,3,1,2,2,1,1,NA,2
2,"05","001",1,10652615,7,1,2,2,3,1,NA,3
2,"05","001",1,10652616,15,1,4,3,1,1,NA,5
2,"05","001",1,10652617,8,1,3,1,1,1,NA,1
2,"05","001",1,10652619,11,1,3,2,1,1,NA,2
2,"05","001",1,10652620,5,1,2,1,1,1,NA,1
2,"05","001",1,10652621,16,1,3,2,1,1,NA,3
2,"05","001",1,10652622,11,1,2,2,1,1,NA,1
2,"05","001",1,10652623,17,1,2,2,2,1,NA,1
2,"05","001",1,10652624,1,1,2,2,3,1,NA,5
2,"05","001",1,10652625,8,1,2,1,1,1,NA,1
2,"05","001",1,10652626,1,1,3,1,1,1,NA,1
2,"05","001",1,10652628,2,1,4,3,1,1,NA,10
2,"05","001",1,10652629,8,1,2,1,1,1,NA,1
2,"05","001",1,10652631,7,1,3,2,1,1,NA,4
2,"05","001",1,10652632,31,1,1,1,6,NA,NA,1
2,"05","001",1,10652633,6,1,3,2,1,1,NA,3
2,"05","001",1,10652634,30,1,2,2,3,1,NA,4
2,"05","001",1,10652635,1,1,3,2,1,1,NA,2
2,"05","001",1,10652636,6,1,4,2,1,1,NA,4
2,"05","001",1,10652637,27,1,1,1,1,1,NA,2
2,"05","001",1,10652639,4,1,2,1,1,1,NA,3
2,"05","001",1,10652640,9,1,3,3,3,1,NA,3
2,"05","001",1,10652641,16,1,3,3,1,1,1,4
2,"05","001",1,10652642,23,1,2,1,1,1,NA,3
2,"05","001",1,10652643,16,1,4,3,1,1,NA,3
2,"05","001",1,10652644,15,1,3,2,1,1,NA,3
2,"05","001",1,10652645,4,1,3,3,3,1,NA,5
2,"05","001",1,10652646,3,1,3,1,1,1,NA,2
2,"05","001",1,10652647,13,1,1,1,1,1,NA,1
2,"05","001",1,10652648,12,1,4,1,1,1,NA,1
2,"05","001",1,10652649,22,1,3,2,1,1,NA,7
2,"05","001",1,10652650,15,1,3,1,1,1,NA,1
2,"05","001",1,10652652,7,1,2,1,1,1,NA,2
2,"05","001",1,10652653,1,1,2,1,1,1,NA,2
2,"05","001",1,10652655,14,1,4,3,1,1,NA,3
2,"05","001",1,10652656,9,1,1,1,1,1,NA,5
2,"05","001",1,10652657,1,1,2,1,1,1,NA,1
2,"05","001",1,10652659,5,1,2,1,1,1,NA,2
2,"05","001",1,10652661,6,1,4,3,1,1,NA,4
2,"05","001",1,10652662,1,1,3,2,1,1,NA,3
2,"05","001",1,10652665,18,1,3,2,1,1,NA,2
2,"05","001",1,10652666,5,1,2,2,1,1,NA,2
2,"05","001",1,10652669,8,1,4,3,1,1,NA,4
2,"05","001",1,10652671,4,1,3,2,1,1,NA,1
2,"05","001",1,10652674,3,1,1,1,1,1,NA,3
2,"05","001",1,10652675,6,1,3,2,1,1,NA,4
2,"05","001",1,10652677,2,1,4,2,1,1,NA,3
2,"05","001",1,10652679,5,1,2,2,1,1,NA,4
2,"05","001",1,10652681,1,1,4,2,1,1,NA,4
2,"05","001",1,10652683,12,1,2,1,1,11,NA,1
2,"05","001",1,10652684,4,1,3,2,1,1,NA,4
2,"05","001",1,10652685,16,1,5,4,1,1,NA,4
2,"05","001",1,10652687,3,1,3,2,1,1,NA,5
