"TIPO_REG","U_DPTO","U_MPIO","UA_CLASE","COD_ENCUESTAS","U_VIVIENDA","H_NROHOG","H_NRO_CUARTOS","H_NRO_DORMIT","H_DONDE_PREPALIM","H_AGUA_COCIN","HA_NRO_FALL","HA_TOT_PER"
2,"05","001",1,9299,3,1,3,2,1,1,NA,2
2,"05","001",1,9300,9,1,3,2,1,1,NA,4
2,"05","001",1,9302,1,1,3,2,1,1,NA,4
2,"05","001",1,9303,2,1,3,2,1,1,NA,4
2,"05","001",1,9304,3,1,5,3,1,1,NA,4
2,"05","001",1,9305,3,1,3,2,1,1,NA,2
2,"05","001",1,9306,1,1,3,2,1,1,NA,6
2,"05","001",1,9307,4,1,2,2,1,1,NA,4
2,"05","001",1,9308,8,1,4,3,1,1,NA,5
2,"05","001",1,9309,6,1,3,2,3,1,NA,3
2,"05","001",1,9311,1,1,3,1,1,1,NA,1
2,"05","001",1,9312,4,1,3,2,1,1,NA,2
2,"05","001",1,9313,5,1,3,2,1,1,NA,2
2,"05","001",1,9314,2,1,1,1,2,1,NA,1
2,"05","001",1,9316,2,1,3,2,1,1,NA,3
2,"05","001",1,9318,7,1,3,2,1,1,NA,3
2,"05","001",1,9319,3,1,1,1,2,1,NA,1
2,"05","001",1,9320,1,1,3,3,1,1,NA,4
2,"05","001",1,9321,4,1,1,1,2,1,NA,1
2,"05","001",1,9322,3,1,3,2,1,1,NA,1
2,"05","001",1,9323,2,1,3,2,1,1,NA,3
2,"05","001",1,9324,1,1,4,3,1,1,NA,8
2,"05","001",1,9325,9,1,4,3,1,1,NA,7
2,"05","001",1,9326,5,1,6,5,1,1,1,7
2,"05","001",1,9327,2,1,2,2,1,1,NA,4
2,"05","001",1,9328,5,1,5,4,1,1,NA,5
2,"05","001",1,9329,1,1,3,2,1,1,NA,3
2,"05","001",1,9330,7,1,2,1,1,1,NA,4
2,"05","001",1,9331,4,1,5,4,1,1,NA,4
2,"05","001",1,9332,2,1,2,2,2,1,NA,4
2,"05","001",1,9332,2,2,1,1,2,1,NA,1
2,"05","001",1,9332,2,3,1,1,6,NA,NA,1
2,"05","001",1,9333,2,1,6,3,1,1,NA,4
2,"05","001",1,9335,9,1,1,1,1,1,NA,2
2,"05","001",1,9340,1,1,2,2,1,1,NA,4
2,"05","001",1,9341,8,1,3,2,1,1,1,2
2,"05","001",1,9342,16,1,4,2,1,1,NA,3
2,"05","001",1,9343,14,1,4,2,1,1,NA,3
2,"05","001",1,9344,3,1,6,3,1,1,NA,2
2,"05","001",1,9345,34,1,3,3,1,1,NA,6
2,"05","001",1,9346,4,1,6,4,1,1,1,5
2,"05","001",1,9346,4,2,1,1,6,NA,1,1
2,"05","001",1,9347,40,1,3,2,1,1,NA,5
2,"05","001",1,9348,33,1,4,2,3,1,NA,3
2,"05","001",1,9349,35,1,3,2,3,1,NA,2
2,"05","001",1,9350,14,1,3,2,1,1,NA,4
2,"05","001",1,9351,11,1,3,2,1,1,NA,7
2,"05","001",1,9352,14,1,6,5,1,1,NA,8
2,"05","001",1,9353,4,1,3,2,1,1,NA,3
2,"05","001",1,9354,1,1,3,2,1,1,NA,8
2,"05","001",1,9355,13,1,4,3,1,1,NA,6
2,"05","001",1,9356,12,1,4,3,1,1,NA,4
2,"05","001",1,9358,25,1,4,3,1,1,NA,4
2,"05","001",1,9359,14,1,4,3,1,1,NA,4
2,"05","001",1,9360,8,1,4,3,1,1,NA,3
2,"05","001",1,9362,13,1,4,3,1,1,NA,5
2,"05","001",1,9363,8,1,3,1,1,1,NA,2
2,"05","001",1,9364,2,1,2,1,1,1,NA,2
2,"05","001",1,9365,3,1,4,3,1,1,NA,2
2,"05","001",1,9365,3,2,2,1,1,1,NA,2
2,"05","001",1,9366,6,1,3,3,1,1,NA,1
2,"05","001",1,9367,4,1,2,2,1,1,NA,5
2,"05","001",1,9369,1,1,3,2,1,8,NA,3
2,"05","001",1,9374,3,1,1,1,1,1,NA,3
2,"05","001",1,9376,5,1,4,3,1,1,NA,2
2,"05","001",1,9376,5,2,4,3,1,1,NA,2
2,"05","001",1,9376,5,3,4,3,1,1,NA,2
2,"05","001",1,9377,2,1,3,2,1,1,NA,2
2,"05","001",1,9378,1,1,2,2,1,1,NA,2
2,"05","001",1,9378,1,2,2,2,1,1,NA,1
2,"05","001",1,9380,2,1,3,2,3,1,NA,3
2,"05","001",1,9381,2,1,2,2,1,1,NA,2
2,"05","001",1,9382,4,1,4,3,1,1,NA,5
2,"05","001",1,9383,5,1,3,2,1,1,NA,2
2,"05","001",1,9384,3,1,3,2,3,1,NA,4
2,"05","001",1,9385,6,1,4,3,1,1,NA,6
2,"05","001",1,9386,1,1,5,4,1,1,NA,6
2,"05","001",1,9387,4,1,3,2,1,1,NA,4
2,"05","001",1,9388,3,1,2,2,1,1,NA,4
2,"05","001",1,9389,2,1,2,2,1,1,NA,2
2,"05","001",1,9390,4,1,4,3,1,1,NA,4
2,"05","001",1,9391,4,1,4,3,1,1,NA,4
2,"05","001",1,9392,4,1,5,4,1,1,NA,6
2,"05","001",1,9393,3,1,4,3,1,1,NA,2
2,"05","001",1,9394,1,1,2,1,1,1,NA,5
2,"05","001",1,9395,3,1,3,2,1,1,NA,2
2,"05","001",1,9396,1,1,4,2,1,1,NA,6
2,"05","001",1,9397,2,1,3,2,1,1,NA,1
2,"05","001",1,9398,6,1,3,2,1,1,NA,4
2,"05","001",1,9399,1,1,3,2,1,1,NA,6
2,"05","001",1,9400,1,1,4,4,1,1,NA,6
2,"05","001",1,9401,2,1,4,4,1,1,NA,10
2,"05","001",1,9402,5,1,4,3,1,1,NA,4
2,"05","001",1,9403,3,1,3,2,1,1,NA,3
2,"05","001",1,9404,2,1,3,2,1,1,NA,5
2,"05","001",1,9405,1,1,3,1,1,1,NA,2
2,"05","001",1,9406,1,1,3,2,1,1,NA,3
2,"05","001",1,9407,3,1,2,1,1,1,NA,2
2,"05","001",1,9408,2,1,4,2,1,1,NA,2
2,"05","001",1,9409,1,1,4,3,1,1,NA,5
2,"05","001",1,9410,4,1,3,2,1,1,NA,3
2,"05","001",1,9411,5,1,4,3,1,1,NA,5
2,"05","001",1,9412,2,1,3,2,1,1,NA,3
2,"05","001",1,9413,2,1,3,2,1,1,NA,4
2,"05","001",1,9414,3,1,1,1,1,1,NA,4
2,"05","001",1,9415,1,1,5,2,1,1,NA,4
2,"05","001",1,9416,3,1,2,1,1,1,NA,1
2,"05","001",1,9418,2,1,2,1,1,1,NA,3
2,"05","001",1,9419,1,1,5,3,1,1,NA,10
2,"05","001",1,9420,3,1,3,3,1,1,NA,6
2,"05","001",1,9421,2,1,3,2,1,1,NA,3
2,"05","001",1,9422,1,1,4,3,1,1,NA,7
2,"05","001",1,9423,3,1,3,2,1,1,NA,3
2,"05","001",1,9424,7,1,4,3,1,1,NA,3
2,"05","001",1,9425,45,1,3,3,1,1,NA,3
2,"05","001",1,9426,33,1,4,1,1,1,NA,2
2,"05","001",1,9428,15,1,4,3,1,1,NA,6
2,"05","001",1,9429,14,1,4,3,1,1,NA,2
2,"05","001",1,9430,43,1,4,3,1,1,NA,2
2,"05","001",1,9431,39,1,4,4,1,1,NA,6
2,"05","001",1,9432,16,1,4,3,1,1,NA,3
2,"05","001",1,9433,28,1,4,3,1,1,NA,4
2,"05","001",1,9434,15,1,4,2,1,1,NA,3
2,"05","001",1,9435,2,1,4,2,1,1,NA,3
2,"05","001",1,9436,2,1,4,2,1,1,NA,3
2,"05","001",1,9438,49,1,4,3,1,1,NA,5
2,"05","001",1,9439,48,1,4,3,1,1,NA,4
2,"05","001",1,9440,43,1,4,3,1,1,NA,5
2,"05","001",1,9441,40,1,4,3,1,1,NA,4
2,"05","001",1,9442,35,1,4,3,1,1,NA,4
2,"05","001",1,9443,27,1,4,2,1,1,NA,3
2,"05","001",1,9444,12,1,4,3,1,1,NA,3
2,"05","001",1,9445,3,1,4,3,1,1,NA,4
2,"05","001",1,9446,44,1,5,3,1,1,NA,3
2,"05","001",1,9448,19,1,4,3,1,1,NA,3
2,"05","001",1,9450,9,1,4,3,1,1,NA,1
2,"05","001",1,9451,7,1,4,3,1,1,NA,3
2,"05","001",1,9452,41,1,3,2,1,1,NA,3
2,"05","001",1,9453,32,1,4,2,1,1,NA,3
2,"05","001",1,9454,15,1,4,1,1,1,NA,2
2,"05","001",1,9455,16,1,4,2,1,1,NA,2
2,"05","001",1,9456,9,1,4,2,1,1,NA,3
2,"05","001",1,9457,9,1,4,3,1,1,NA,4
2,"05","001",1,9458,17,1,4,3,1,1,NA,4
2,"05","001",1,9459,18,1,4,3,1,1,NA,5
2,"05","001",1,9460,1,1,4,3,1,1,NA,4
2,"05","001",1,9461,50,1,4,3,1,1,NA,5
2,"05","001",1,9462,1,1,4,3,1,1,NA,3
2,"05","001",1,9463,25,1,4,3,1,1,NA,4
2,"05","001",1,9464,40,1,4,3,1,1,NA,5
2,"05","001",1,9465,30,1,4,3,1,1,NA,4
2,"05","001",1,9466,14,1,3,3,3,1,NA,5
2,"05","001",1,9467,13,1,5,3,1,1,NA,1
2,"05","001",1,9468,39,1,4,3,1,1,NA,3
2,"05","001",1,9469,31,1,4,3,1,1,NA,4
2,"05","001",1,9470,24,1,4,2,1,1,NA,1
2,"05","001",1,9471,21,1,4,1,1,1,NA,2
2,"05","001",1,9472,17,1,4,3,1,1,NA,5
2,"05","001",1,9473,8,1,4,1,1,1,NA,2
2,"05","001",1,9474,18,1,4,3,1,1,NA,3
2,"05","001",1,9475,14,1,4,1,1,1,NA,1
2,"05","001",1,9476,8,1,4,3,1,1,NA,5
2,"05","001",1,9477,8,1,4,2,1,1,NA,3
2,"05","001",1,9478,12,1,4,3,1,1,NA,5
2,"05","001",1,9479,2,1,5,4,1,1,NA,2
2,"05","001",1,9481,8,1,3,2,1,1,NA,5
2,"05","001",1,9482,7,1,3,2,1,1,NA,3
2,"05","001",1,9483,14,1,4,3,1,1,NA,4
2,"05","001",1,9484,10,1,3,2,1,1,NA,4
2,"05","001",1,9485,4,1,3,2,1,1,NA,3
2,"05","001",1,9486,21,1,3,2,1,1,NA,3
2,"05","001",1,9487,10,1,4,3,1,1,NA,5
2,"05","001",1,9489,2,1,4,3,1,1,NA,3
2,"05","001",1,9490,3,1,3,2,1,1,NA,2
2,"05","001",1,9491,4,1,4,3,1,1,NA,1
2,"05","001",1,9492,8,1,3,2,1,1,1,5
2,"05","001",1,9493,9,1,2,1,1,1,NA,1
2,"05","001",1,9494,8,1,3,2,1,1,NA,3
2,"05","001",1,9495,13,1,1,1,1,1,NA,4
2,"05","001",1,9496,5,1,3,2,1,1,NA,4
2,"05","001",1,9497,12,1,1,1,1,1,NA,3
2,"05","001",1,9498,6,1,1,1,1,1,NA,1
2,"05","001",1,9499,2,1,4,3,1,1,NA,5
2,"05","001",1,9500,1,1,4,2,1,1,NA,2
2,"05","001",1,9501,5,1,5,4,1,1,NA,7
2,"05","001",1,9502,13,1,2,2,1,1,NA,6
2,"05","001",1,9502,13,2,2,2,1,1,NA,4
2,"05","001",1,9503,11,1,2,2,1,1,NA,1
2,"05","001",1,9504,9,1,5,3,1,1,NA,4
2,"05","001",1,9505,1,1,1,1,1,1,NA,3
2,"05","001",1,9506,11,1,2,2,1,1,NA,3
2,"05","001",1,9507,5,1,4,3,1,1,NA,4
2,"05","001",1,9508,1,1,4,3,1,1,NA,4
2,"05","001",1,9509,2,1,3,3,3,1,NA,4
2,"05","001",1,9510,4,1,4,4,1,1,1,4
2,"05","001",1,9511,7,1,5,2,1,1,NA,2
2,"05","001",1,9512,4,1,4,2,1,1,NA,5
2,"05","001",1,9513,10,1,3,2,1,1,NA,4
2,"05","001",1,9514,1,1,4,2,1,1,NA,2
2,"05","001",1,9516,14,1,3,2,1,1,NA,4
2,"05","001",1,9517,13,1,3,2,1,1,NA,3
2,"05","001",1,9519,10,1,3,2,1,1,NA,3
